SeriousDlqin2yrs;age;NumberOfTime30-59DaysPastDueNotWorse;DebtRatio;NumberOfTimes90DaysLate;NumberOfTime60-89DaysPastDueNotWorse;MonthlyIncome;NumberOfDependents
0;67;0;0.432045;0;0;12500.000000;0.000000
0;36;0;4284.000000;0;0;;0.000000
0;78;0;0.209150;0;0;5048.000000;1.000000
0;22;1;0.114304;0;0;1600.000000;0.000000
0;54;0;0.158932;0;0;8317.000000;0.000000
0;39;0;0.327393;0;0;8585.000000;2.000000
0;76;0;0.138965;0;0;4000.000000;0.000000
0;64;0;0.471579;0;0;4450.000000;2.000000
0;61;0;0.318781;0;0;4855.000000;2.000000
0;64;0;0.037992;0;0;5000.000000;0.000000
0;62;1;1259.000000;0;0;;0.000000
0;25;0;0.077163;0;0;3200.000000;2.000000
0;28;0;0.023961;0;0;5800.000000;0.000000
0;53;0;7341.000000;0;0;;0.000000
0;61;0;0.011570;0;0;7000.000000;1.000000
0;34;0;1.819134;0;0;2100.000000;3.000000
0;42;0;0.359531;0;0;2900.000000;0.000000
0;44;0;0.114104;0;0;8500.000000;2.000000
0;43;0;2496.000000;0;0;0.000000;0.000000
0;43;0;0.343924;0;0;4500.000000;2.000000
0;38;0;1304.000000;0;0;;2.000000
0;45;0;0.221937;0;1;3500.000000;2.000000
0;37;0;0.204323;0;0;9900.000000;0.000000
0;49;0;0.171901;0;0;3024.000000;0.000000
0;41;0;0.812325;0;0;8583.000000;3.000000
0;73;0;0.006052;0;0;5121.000000;0.000000
0;48;0;0.311359;0;0;9040.000000;3.000000
0;73;0;0.056394;0;0;10000.000000;0.000000
0;51;0;0.613562;0;0;5780.000000;1.000000
0;55;0;505.000000;0;0;0.000000;0.000000
0;51;4;0.478968;0;0;15000.000000;4.000000
0;48;0;898.000000;0;0;;
0;40;0;0.059971;0;0;2100.000000;0.000000
0;42;0;0.005089;0;0;2750.000000;0.000000
0;57;0;0.145333;0;0;8366.000000;1.000000
0;42;0;0.167207;0;0;10800.000000;4.000000
0;55;0;0.351917;0;0;16250.000000;2.000000
0;36;0;0.967438;1;0;2333.000000;2.000000
0;79;0;1144.000000;0;0;;3.000000
0;62;0;0.726389;0;0;11000.000000;0.000000
0;50;0;0.623379;0;0;5166.000000;0.000000
0;41;1;0.162701;0;0;12648.000000;1.000000
0;38;1;0.274618;0;0;12500.000000;0.000000
0;61;0;0.152735;0;0;3600.000000;0.000000
0;62;0;0.779771;0;0;3400.000000;5.000000
0;57;1;0.835878;0;0;15000.000000;1.000000
0;72;0;1039.000000;0;0;;
0;45;0;85.000000;0;0;;0.000000
0;60;0;1334.000000;0;0;;0.000000
0;70;0;0.001855;0;0;4311.000000;0.000000
0;31;0;0.439809;0;0;2300.000000;0.000000
0;33;0;0.132384;0;0;3300.000000;0.000000
0;45;0;0.375267;0;0;10770.000000;1.000000
0;56;0;0.270419;0;0;8349.000000;0.000000
0;37;0;0.487038;0;0;11417.000000;1.000000
0;58;0;2122.000000;0;0;;0.000000
0;38;1;2.615989;0;0;1400.000000;2.000000
0;37;0;1.256824;0;0;2600.000000;2.000000
0;53;0;0.126812;0;0;6000.000000;0.000000
0;26;0;0.078990;0;0;4278.000000;0.000000
0;45;0;0.183155;1;0;3466.000000;0.000000
0;30;0;0.007849;2;0;11720.000000;0.000000
0;39;1;0.163745;1;0;8500.000000;2.000000
0;50;0;0.144701;0;0;12625.000000;0.000000
0;46;1;0.473695;0;0;4789.000000;2.000000
0;53;0;2.016983;0;0;1000.000000;1.000000
0;65;0;0.382666;0;0;4695.000000;0.000000
0;80;0;2009.000000;0;0;;0.000000
0;76;0;1169.000000;0;0;;0.000000
0;33;1;0.408159;0;0;4583.000000;1.000000
0;38;0;0.356656;0;0;2200.000000;0.000000
0;33;0;0.044521;0;0;3750.000000;0.000000
0;31;0;150.000000;0;0;0.000000;0.000000
0;43;0;0.368327;0;0;5600.000000;0.000000
0;29;0;0.172114;0;0;2416.000000;0.000000
0;44;0;0.504139;0;0;10387.000000;2.000000
0;44;0;0.651741;0;0;6520.000000;2.000000
0;62;0;2403.000000;0;0;;0.000000
0;52;1;0.934438;0;0;7000.000000;0.000000
0;39;2;0.235744;0;1;1700.000000;2.000000
0;81;0;1196.000000;0;0;;
0;25;0;0.053063;0;0;3900.000000;0.000000
0;72;0;1074.000000;0;0;;0.000000
0;43;0;0.245504;0;0;13400.000000;2.000000
0;52;0;0.308177;0;0;18258.000000;4.000000
0;48;0;0.090831;0;0;3500.000000;3.000000
0;70;0;0.606031;0;0;6200.000000;1.000000
0;52;0;0.130934;0;0;7056.000000;1.000000
0;45;0;0.351865;0;0;4100.000000;2.000000
0;43;0;0.260660;0;0;8301.000000;2.000000
0;37;0;0.001000;0;0;4000.000000;0.000000
0;50;1;0.387966;0;0;5600.000000;0.000000
0;38;1;0.447857;0;0;3125.000000;0.000000
0;37;0;0.274894;0;0;12000.000000;2.000000
0;49;0;0.266630;0;0;7200.000000;2.000000
0;29;0;0.261685;0;0;4000.000000;0.000000
0;30;0;0.243753;0;0;1800.000000;0.000000
0;55;0;0.792536;0;0;1580.000000;0.000000
0;77;0;77.000000;0;0;;
0;56;0;8.000000;0;0;;0.000000
0;37;0;0.448313;0;0;5600.000000;0.000000
0;57;0;1140.000000;0;0;;
0;52;1;0.350631;0;0;5626.000000;2.000000
0;61;0;0.105445;0;0;6666.000000;1.000000
0;50;0;0.000000;0;0;;0.000000
0;64;0;0.162656;0;0;17951.000000;2.000000
0;31;0;0.098760;0;0;2500.000000;0.000000
0;38;0;1274.000000;0;0;0.000000;2.000000
0;73;0;35.000000;0;0;;0.000000
0;67;0;3377.000000;0;1;;0.000000
0;55;0;0.557799;0;0;5250.000000;3.000000
0;60;0;0.000190;0;0;10500.000000;0.000000
0;48;1;0.409309;0;0;11450.000000;1.000000
0;58;0;0.232353;0;0;15200.000000;1.000000
0;62;0;0.019123;0;0;8000.000000;3.000000
0;73;1;0.157824;0;0;11930.000000;0.000000
0;56;0;0.033809;0;0;12333.000000;2.000000
0;36;1;2.487930;0;0;4100.000000;0.000000
0;44;0;0.215415;0;0;5565.000000;2.000000
0;72;0;0.313339;0;0;3500.000000;2.000000
0;30;0;0.334032;0;0;5250.000000;1.000000
0;81;1;0.000000;0;0;3050.000000;1.000000
0;38;0;1.086223;0;0;3200.000000;1.000000
0;71;0;0.035196;0;0;10000.000000;1.000000
0;47;0;0.075430;0;0;5819.000000;0.000000
0;58;0;0.468867;0;0;6937.000000;0.000000
0;60;0;0.037595;0;0;7500.000000;1.000000
0;69;0;0.269776;0;0;17773.000000;0.000000
0;68;0;931.000000;0;0;;0.000000
0;45;0;747.000000;1;0;0.000000;1.000000
0;48;0;0.173707;0;0;8450.000000;0.000000
0;43;0;0.339200;0;0;9999.000000;1.000000
0;81;1;0.089244;0;0;6823.000000;0.000000
0;31;0;0.378163;0;0;8416.000000;0.000000
0;48;0;0.346058;0;0;10425.000000;5.000000
0;52;0;0.191122;0;0;8334.000000;0.000000
0;67;0;1406.000000;0;0;;0.000000
0;39;1;0.213307;1;1;2990.000000;2.000000
0;56;0;0.403935;0;0;15145.000000;0.000000
0;59;0;0.515739;0;0;8767.000000;0.000000
0;43;1;0.054139;2;2;6667.000000;0.000000
0;70;0;0.421020;0;0;3234.000000;1.000000
0;41;0;0.320079;0;0;8600.000000;3.000000
0;29;0;0.697863;0;0;3087.000000;0.000000
0;55;0;1459.000000;0;0;;2.000000
0;33;0;0.048976;0;0;2000.000000;1.000000
0;28;0;0.053062;0;0;4522.000000;0.000000
0;49;0;1179.000000;0;0;;0.000000
0;61;1;0.467896;0;0;4500.000000;0.000000
0;48;0;0.005342;0;0;4117.000000;1.000000
0;49;0;0.397674;0;0;2750.000000;2.000000
0;38;0;0.658495;0;0;2324.000000;0.000000
0;53;0;0.004430;0;0;12865.000000;2.000000
0;52;0;0.221368;0;0;13000.000000;7.000000
0;35;0;0.360303;0;0;12000.000000;5.000000
0;56;0;1681.000000;0;0;;0.000000
0;45;0;0.456665;0;0;4845.000000;0.000000
0;56;0;0.260981;0;0;6647.000000;0.000000
0;66;0;32.000000;0;0;;0.000000
0;42;1;0.564718;0;0;2000.000000;2.000000
0;44;1;2942.000000;0;0;;0.000000
0;57;0;0.007124;0;0;8000.000000;0.000000
0;35;0;0.431062;0;0;4416.000000;0.000000
0;52;0;0.124566;0;0;11800.000000;1.000000
0;69;0;0.298737;0;0;8632.000000;1.000000
0;24;0;498.000000;0;0;;0.000000
0;43;0;886.000000;0;0;;2.000000
0;69;0;0.154872;0;0;5100.000000;0.000000
0;73;0;0.275213;0;0;9250.000000;0.000000
0;47;0;6521.000000;0;1;;0.000000
0;49;0;0.433065;0;0;4100.000000;1.000000
0;52;0;0.463490;0;0;1300.000000;0.000000
0;39;0;1131.000000;0;0;;0.000000
0;42;0;0.333062;0;0;9820.000000;0.000000
0;36;0;0.087064;0;0;4467.000000;2.000000
0;47;0;1.563615;0;0;840.000000;0.000000
0;50;0;0.065274;0;0;8900.000000;2.000000
0;70;0;0.212429;0;0;6500.000000;1.000000
0;37;0;0.712961;0;0;5500.000000;0.000000
0;55;0;0.281368;0;0;2924.000000;2.000000
0;35;0;0.437340;0;0;8601.000000;0.000000
0;37;0;0.518200;1;0;6400.000000;2.000000
0;74;0;0.707533;0;0;3955.000000;1.000000
0;26;0;0.017768;0;0;1800.000000;0.000000
0;56;0;0.316579;0;0;7400.000000;0.000000
0;53;0;0.076892;0;0;10000.000000;0.000000
0;55;0;0.281029;0;0;7500.000000;0.000000
0;35;0;0.189107;0;0;2643.000000;5.000000
0;45;0;6636.000000;0;0;;0.000000
0;40;0;0.167483;0;0;2859.000000;5.000000
0;61;0;0.304178;0;0;6916.000000;0.000000
0;55;0;0.301587;0;0;8000.000000;2.000000
0;61;0;1317.000000;0;0;;0.000000
0;34;1;0.409421;0;0;4542.000000;0.000000
0;48;0;1.633733;0;0;2833.000000;2.000000
0;70;0;703.000000;1;0;;0.000000
0;37;0;3368.000000;0;0;;0.000000
0;33;0;0.122530;0;0;6830.000000;1.000000
0;43;0;0.182690;0;0;5210.000000;0.000000
0;46;2;0.124983;0;0;7416.000000;2.000000
0;52;0;0.441733;0;0;8400.000000;0.000000
0;80;0;0.000279;0;0;3583.000000;0.000000
0;71;0;29.000000;0;0;;0.000000
0;42;0;0.344808;0;0;10834.000000;3.000000
0;50;0;0.223396;0;0;29167.000000;2.000000
0;38;0;3180.000000;0;0;;0.000000
0;24;0;5.000000;0;0;;0.000000
0;71;0;0.267748;0;0;9000.000000;0.000000
0;73;0;587.000000;0;0;;0.000000
0;50;0;48.000000;0;0;;0.000000
0;39;0;0.487822;0;0;5583.000000;1.000000
0;69;0;1525.000000;0;0;;
0;46;1;3165.000000;0;0;;2.000000
0;73;0;1.008739;0;0;1601.000000;0.000000
0;69;0;0.329224;0;0;3000.000000;0.000000
0;71;1;0.631343;0;0;2226.000000;0.000000
0;57;0;0.390115;0;0;4167.000000;1.000000
0;40;0;0.107105;0;0;2800.000000;0.000000
0;66;0;51.000000;0;0;;1.000000
0;50;0;0.423996;0;0;5650.000000;2.000000
0;62;0;1.242349;0;0;1600.000000;0.000000
0;58;0;0.231841;0;0;9333.000000;1.000000
0;29;0;0.017322;0;0;1500.000000;0.000000
0;42;0;2546.000000;0;0;;1.000000
0;63;0;0.411877;0;0;11500.000000;0.000000
0;82;0;0.236075;0;0;23267.000000;0.000000
0;65;0;0.441555;0;0;7921.000000;0.000000
0;33;2;0.472329;0;0;10100.000000;2.000000
0;28;0;0.165180;0;0;3250.000000;0.000000
0;39;0;0.308854;0;0;4901.000000;3.000000
0;60;1;0.804259;1;1;5164.000000;0.000000
0;42;0;0.225088;0;0;8800.000000;0.000000
0;61;0;2676.000000;0;0;;0.000000
0;55;1;0.467499;0;0;11537.000000;0.000000
0;36;0;0.689517;0;0;3500.000000;0.000000
0;65;0;0.304616;0;0;6000.000000;0.000000
0;65;0;0.393318;0;0;5267.000000;0.000000
0;33;0;0.116135;0;0;2100.000000;0.000000
0;61;1;0.346665;0;0;7000.000000;0.000000
0;61;1;0.245267;1;0;4700.000000;1.000000
0;51;0;0.181122;0;0;8750.000000;0.000000
0;65;0;0.409491;0;0;4087.000000;0.000000
0;56;1;0.230043;0;0;13666.000000;0.000000
0;31;0;0.149687;0;0;6713.000000;3.000000
0;41;0;0.203777;0;0;6300.000000;0.000000
0;48;0;6540.000000;0;0;;0.000000
0;79;0;0.352390;0;0;3200.000000;0.000000
0;36;0;468.000000;0;1;;0.000000
0;33;0;0.152370;0;0;5000.000000;0.000000
0;64;0;0.509830;0;0;3000.000000;0.000000
0;40;0;0.528598;0;0;12500.000000;3.000000
0;53;0;0.010399;0;0;7500.000000;2.000000
0;79;0;0.000000;0;0;;
0;45;2;0.454448;1;0;6530.000000;2.000000
0;54;0;0.392530;0;0;6666.000000;3.000000
0;45;0;0.651388;0;0;12500.000000;3.000000
0;75;0;0.144869;0;0;7171.000000;0.000000
0;55;0;3064.000000;0;0;;0.000000
0;43;0;0.445199;0;0;11340.000000;2.000000
0;65;0;1534.000000;0;0;;0.000000
0;48;0;2704.000000;0;0;;0.000000
0;29;0;0.015936;0;0;501.000000;0.000000
0;27;0;3934.000000;0;0;;3.000000
0;72;0;0.276491;0;0;3236.000000;0.000000
0;33;0;0.052768;0;0;5400.000000;2.000000
0;39;0;0.356835;0;0;2084.000000;1.000000
0;60;0;4886.000000;0;0;;0.000000
0;71;0;0.223271;0;0;5190.000000;0.000000
0;37;1;0.399767;0;0;6000.000000;1.000000
0;41;0;0.038784;0;0;2500.000000;0.000000
0;47;0;0.228252;0;0;11000.000000;2.000000
0;29;0;0.286813;0;0;2600.000000;2.000000
0;32;0;0.057369;0;0;5420.000000;2.000000
0;52;0;0.312795;0;0;7416.000000;0.000000
0;58;0;0.018948;0;0;16993.000000;0.000000
0;78;1;2.574869;0;0;954.000000;0.000000
0;50;0;0.535577;0;0;6000.000000;2.000000
0;53;0;0.432811;0;0;3571.000000;1.000000
0;45;0;0.490930;0;0;7000.000000;2.000000
0;47;1;0.378418;0;0;3400.000000;3.000000
0;70;0;0.087485;0;0;6000.000000;0.000000
0;33;0;2493.000000;0;0;0.000000;2.000000
0;48;0;1.050380;0;0;2500.000000;0.000000
0;63;2;0.593035;0;2;3100.000000;2.000000
0;44;0;2952.000000;0;0;;0.000000
0;57;0;0.359229;0;0;6950.000000;2.000000
0;45;0;0.110916;0;0;10800.000000;2.000000
0;49;3;0.578811;0;0;8900.000000;2.000000
0;90;0;0.001000;0;0;6000.000000;0.000000
0;47;0;1309.000000;0;2;;0.000000
0;78;0;0.495062;0;0;8200.000000;0.000000
0;53;0;0.169859;0;0;9083.000000;0.000000
0;79;1;0.137045;0;0;5800.000000;0.000000
0;61;0;4439.000000;0;0;;1.000000
0;40;0;0.008951;0;0;4691.000000;0.000000
0;72;0;0.414667;0;0;6667.000000;0.000000
0;65;0;0.162011;0;0;8912.000000;0.000000
0;50;3;0.500636;1;0;5500.000000;2.000000
0;56;0;0.000000;0;0;;
0;55;0;292.000000;0;0;;0.000000
0;31;0;0.270358;0;0;1534.000000;0.000000
0;67;0;0.168979;0;0;8000.000000;1.000000
0;40;0;0.817105;0;0;6500.000000;1.000000
0;37;0;0.195734;0;0;4500.000000;0.000000
0;24;1;0.258532;0;0;2900.000000;0.000000
0;65;0;1611.000000;0;0;;0.000000
0;53;0;0.439720;0;0;12416.000000;0.000000
0;59;0;0.000000;0;0;;0.000000
0;35;0;1652.000000;0;0;;0.000000
0;54;0;0.515260;0;0;10615.000000;2.000000
0;39;0;0.201000;0;0;7800.000000;0.000000
0;64;0;0.276125;0;0;18248.000000;0.000000
0;63;0;0.001147;0;0;2615.000000;0.000000
0;47;0;0.230446;0;0;6890.000000;0.000000
0;33;0;0.407465;0;0;4500.000000;2.000000
0;64;0;0.370783;0;0;3675.000000;1.000000
0;83;0;0.003672;0;0;7625.000000;0.000000
0;72;1;0.406794;0;0;14542.000000;0.000000
0;55;0;0.241997;0;0;4185.000000;0.000000
0;61;0;0.214108;0;0;12871.000000;1.000000
0;73;0;1.602339;0;0;170.000000;0.000000
0;35;1;1.189962;1;0;1852.000000;0.000000
0;34;0;450.000000;0;0;;3.000000
0;74;0;144.000000;0;0;;0.000000
0;23;0;0.133398;0;0;3080.000000;1.000000
0;60;0;0.860076;0;0;15000.000000;1.000000
0;62;0;236.000000;0;0;;
0;27;0;0.122330;0;0;3416.000000;0.000000
0;34;0;1918.000000;0;0;;1.000000
0;51;0;0.243047;0;0;5500.000000;0.000000
0;42;1;0.277556;0;0;12800.000000;2.000000
0;80;0;0.165347;0;0;3029.000000;0.000000
0;56;0;0.278694;0;0;14000.000000;3.000000
0;65;0;0.017664;0;0;6000.000000;0.000000
0;52;4;0.345345;2;1;16400.000000;1.000000
0;52;0;5089.000000;0;0;;0.000000
0;66;0;0.306876;1;0;8100.000000;0.000000
0;63;0;0.070838;0;0;12450.000000;2.000000
0;51;0;0.233370;0;0;2750.000000;2.000000
0;64;0;1249.000000;0;0;;0.000000
0;24;0;0.050509;0;0;5800.000000;0.000000
0;59;0;0.013921;0;0;3950.000000;0.000000
0;60;0;0.044728;0;0;9635.000000;0.000000
0;42;0;0.188494;0;0;5909.000000;0.000000
0;58;0;0.235506;0;0;2500.000000;0.000000
0;46;0;0.188451;0;0;5125.000000;0.000000
0;31;0;0.273481;0;0;6994.000000;0.000000
0;87;0;3246.000000;0;0;;
0;58;0;0.145396;0;0;15302.000000;2.000000
0;26;0;0.117074;0;0;3800.000000;0.000000
0;55;0;0.001108;0;0;10833.000000;0.000000
0;60;1;0.035140;0;0;10500.000000;0.000000
0;61;0;0.202947;0;0;5700.000000;1.000000
0;57;0;0.398377;0;0;5175.000000;1.000000
0;93;0;0.012256;0;0;6200.000000;0.000000
0;62;0;0.399289;0;0;9000.000000;0.000000
0;76;0;0.473496;0;0;5300.000000;0.000000
0;50;0;0.278858;0;0;9000.000000;0.000000
0;51;1;0.256305;0;2;4400.000000;3.000000
0;63;0;6519.000000;0;0;;0.000000
0;50;0;0.185283;0;0;17000.000000;1.000000
0;35;1;0.184717;0;0;6333.000000;0.000000
0;34;0;0.012469;0;0;8500.000000;0.000000
0;75;0;0.034291;0;0;9331.000000;0.000000
0;45;0;0.317542;0;0;4833.000000;1.000000
0;52;0;1.240177;0;0;1577.000000;2.000000
0;70;0;0.172183;0;1;10000.000000;0.000000
0;47;0;0.321767;0;0;9711.000000;0.000000
0;43;0;0.410297;0;0;3806.000000;3.000000
0;35;0;0.996584;0;0;2048.000000;1.000000
0;65;0;3375.000000;0;0;;1.000000
0;63;0;0.235810;0;0;5249.000000;3.000000
0;43;0;0.380702;0;0;10083.000000;1.000000
0;53;0;0.024405;0;0;3400.000000;0.000000
0;70;0;1168.000000;0;0;;0.000000
0;57;0;0.253073;0;0;6100.000000;0.000000
0;66;0;1.407637;0;0;968.000000;0.000000
0;67;0;0.061363;0;0;5442.000000;1.000000
0;42;1;1.001566;0;0;5109.000000;1.000000
0;36;0;0.561318;0;0;7191.000000;1.000000
0;55;0;0.284454;0;0;7821.000000;1.000000
0;70;0;452.000000;0;0;;0.000000
0;31;1;0.795467;0;0;3705.000000;0.000000
0;31;1;0.123938;0;0;2000.000000;0.000000
0;66;0;3122.000000;0;0;;0.000000
0;42;0;0.323418;0;0;7126.000000;0.000000
0;87;0;0.309603;0;0;3300.000000;0.000000
0;61;0;29.000000;0;0;;0.000000
0;68;0;0.801018;0;0;7070.000000;0.000000
0;45;0;0.389435;0;0;6303.000000;1.000000
0;35;0;0.290506;0;0;4560.000000;0.000000
0;54;0;0.096936;0;0;3589.000000;3.000000
0;70;0;2429.000000;0;0;;0.000000
0;33;0;0.209453;0;0;7108.000000;0.000000
0;64;0;0.017386;0;0;1667.000000;0.000000
0;69;0;5968.000000;0;0;;0.000000
0;43;0;0.696652;0;0;2000.000000;1.000000
0;53;0;2823.000000;0;0;;1.000000
0;41;0;0.398609;0;0;4600.000000;1.000000
0;86;2;0.356132;0;0;8333.000000;0.000000
0;78;0;0.209166;0;0;3250.000000;0.000000
0;42;2;0.204466;0;0;6000.000000;1.000000
0;52;0;0.115273;0;0;17167.000000;0.000000
0;56;0;0.097993;0;0;6775.000000;0.000000
0;50;1;0.192202;0;0;4000.000000;1.000000
0;36;0;0.331048;0;0;3500.000000;0.000000
0;63;0;0.071214;0;0;1333.000000;0.000000
0;51;0;0.000000;0;0;2260.000000;1.000000
0;45;0;0.588565;0;0;2500.000000;0.000000
0;29;0;0.304560;0;0;4100.000000;3.000000
0;81;0;56.000000;0;0;;1.000000
0;30;0;0.000000;0;0;1300.000000;0.000000
0;29;0;0.100214;0;0;4200.000000;0.000000
0;55;0;0.393735;0;0;11108.000000;0.000000
0;48;1;2243.000000;0;0;;2.000000
0;33;1;0.665867;0;0;5000.000000;0.000000
0;78;0;0.009060;0;0;3200.000000;0.000000
0;72;0;0.021474;0;0;2700.000000;0.000000
0;33;0;0.341443;0;1;6000.000000;0.000000
0;41;0;0.405513;0;0;7000.000000;0.000000
0;57;0;0.253601;0;0;13536.000000;2.000000
0;46;0;0.372448;1;0;7200.000000;4.000000
0;54;0;0.390859;0;0;8685.000000;2.000000
0;80;0;0.004615;0;0;6500.000000;1.000000
0;42;0;0.297672;0;0;7000.000000;2.000000
0;80;0;0.239576;0;0;2925.000000;0.000000
0;75;0;0.000897;0;0;5575.000000;0.000000
0;47;1;0.505399;0;0;7500.000000;1.000000
0;38;0;0.042793;0;0;5584.000000;0.000000
0;34;0;0.342538;0;0;1701.000000;0.000000
0;55;1;1.994433;0;0;8083.000000;2.000000
0;28;0;0.855636;0;0;1800.000000;0.000000
0;38;0;0.149097;0;0;5700.000000;2.000000
0;55;3;0.518883;0;1;7916.000000;0.000000
0;59;0;1991.000000;0;0;;0.000000
0;53;0;0.265154;0;0;7489.000000;0.000000
0;58;0;2042.000000;0;0;;0.000000
0;34;0;0.440631;0;0;10400.000000;0.000000
0;35;0;0.260888;0;0;9666.000000;0.000000
0;58;0;993.000000;0;0;;1.000000
0;37;0;0.809710;0;0;3583.000000;0.000000
0;57;0;0.414374;0;0;5342.000000;1.000000
0;27;0;0.000000;0;0;5500.000000;1.000000
0;46;1;0.501527;0;0;3600.000000;1.000000
0;83;0;0.009256;0;0;5833.000000;0.000000
0;38;0;0.962508;0;0;4800.000000;2.000000
0;29;0;71.000000;0;0;0.000000;1.000000
0;74;0;0.000000;0;0;;
0;77;0;18846.000000;0;0;;0.000000
0;54;0;1626.000000;0;0;;0.000000
0;40;0;0.323919;0;0;4000.000000;1.000000
0;46;0;0.334773;0;0;8333.000000;4.000000
0;32;0;0.718726;0;0;7753.000000;1.000000
0;86;0;0.000200;0;0;5000.000000;0.000000
0;52;0;0.452377;0;0;13333.000000;1.000000
0;62;0;1.532389;0;0;987.000000;0.000000
0;41;0;1882.000000;0;0;;1.000000
0;42;0;0.301370;0;0;10438.000000;2.000000
0;47;0;0.105077;0;0;5100.000000;0.000000
0;58;0;0.194779;0;0;10036.000000;2.000000
0;44;0;0.457479;0;0;11217.000000;0.000000
0;60;0;2961.000000;0;0;0.000000;0.000000
0;40;0;0.316080;0;0;8500.000000;0.000000
0;62;0;8.000000;0;0;;0.000000
0;43;0;0.262208;0;0;9583.000000;0.000000
0;53;1;0.110601;0;0;9583.000000;0.000000
0;70;0;0.140728;0;0;21338.000000;1.000000
0;58;0;5.000000;0;0;;0.000000
0;62;0;0.383776;0;0;4400.000000;0.000000
0;62;0;0.404169;0;0;4700.000000;0.000000
0;59;0;0.083153;1;0;6000.000000;0.000000
0;37;1;0.343996;0;0;9127.000000;1.000000
0;79;0;0.698674;0;0;4373.000000;0.000000
0;64;0;0.843713;0;0;2520.000000;0.000000
0;71;0;0.986832;0;0;4100.000000;1.000000
0;58;1;0.459135;2;1;2752.000000;0.000000
0;42;0;0.071924;0;0;4184.000000;1.000000
0;59;0;0.221448;0;1;3729.000000;1.000000
0;72;0;0.440702;0;0;7866.000000;0.000000
0;76;0;0.142117;0;0;5600.000000;1.000000
0;46;0;0.164148;0;0;5226.000000;1.000000
0;45;0;0.090182;0;0;10500.000000;3.000000
0;49;0;0.269408;0;0;9750.000000;1.000000
0;46;0;0.547647;0;0;8583.000000;7.000000
0;57;0;0.145357;0;0;7429.000000;2.000000
0;43;3;0.590750;2;2;3999.000000;2.000000
0;53;0;0.563014;0;0;4617.000000;2.000000
0;42;0;0.390464;1;0;7654.000000;0.000000
0;68;0;0.280842;0;0;6508.000000;0.000000
0;89;1;0.002767;0;0;1806.000000;0.000000
0;52;0;1075.000000;0;0;;1.000000
0;79;0;0.011396;0;0;350.000000;0.000000
0;30;0;55.000000;0;0;;0.000000
0;71;1;0.302074;0;0;8050.000000;0.000000
0;80;0;0.382714;0;0;4893.000000;0.000000
0;80;0;0.023840;0;0;3900.000000;0.000000
0;45;0;1157.000000;0;0;;0.000000
0;33;0;199.000000;0;0;1.000000;0.000000
0;44;0;0.000000;0;0;4900.000000;2.000000
0;56;0;0.457531;0;0;5968.000000;1.000000
0;51;0;0.878636;0;0;2990.000000;0.000000
0;57;0;7.326038;0;0;5802.000000;0.000000
0;27;0;13.000000;0;0;;0.000000
0;48;0;0.246738;0;0;6666.000000;1.000000
0;39;0;0.000000;0;0;;0.000000
0;68;0;0.104162;0;0;4540.000000;0.000000
0;26;0;0.001052;0;0;1900.000000;0.000000
0;49;0;0.332217;0;0;10450.000000;3.000000
0;46;3;757.000000;0;0;;0.000000
0;58;0;79.000000;0;0;;0.000000
0;60;0;0.118286;0;0;3313.000000;1.000000
0;47;0;0.804336;0;0;12500.000000;0.000000
0;75;1;1.009224;0;0;1300.000000;0.000000
0;61;0;0.225613;0;0;3505.000000;0.000000
0;32;0;0.201925;0;0;8829.000000;1.000000
0;67;2;918.000000;0;2;;0.000000
0;68;0;1619.000000;0;0;;0.000000
0;36;1;0.306716;0;0;7250.000000;0.000000
0;36;0;0.469896;0;0;4500.000000;0.000000
0;63;0;0.018393;0;0;2500.000000;0.000000
0;67;0;603.000000;0;0;;0.000000
0;59;0;1.810940;0;0;2083.000000;0.000000
0;50;0;0.562834;0;0;5800.000000;2.000000
0;61;0;0.249292;0;0;6000.000000;0.000000
0;29;0;0.522137;0;0;3500.000000;0.000000
0;62;0;0.055082;0;0;36000.000000;0.000000
0;66;0;0.625567;0;0;13000.000000;0.000000
0;27;0;497.000000;0;1;;0.000000
0;60;0;0.079791;1;0;4210.000000;1.000000
0;58;1;0.272149;0;0;2200.000000;0.000000
0;32;0;0.461582;0;0;3500.000000;0.000000
0;85;0;0.030054;0;0;8750.000000;0.000000
0;33;0;0.159920;0;0;2000.000000;0.000000
0;48;1;0.281100;1;5;5200.000000;3.000000
0;53;1;12932.000000;0;0;;0.000000
0;51;0;0.488593;0;0;3374.000000;3.000000
0;44;0;0.098687;0;0;2664.000000;1.000000
0;29;1;2665.000000;0;0;;0.000000
0;59;0;0.612693;0;0;4600.000000;0.000000
0;43;0;0.278641;0;0;4503.000000;2.000000
0;76;0;0.000000;0;0;;
0;25;0;0.005999;0;0;9000.000000;0.000000
0;65;0;0.203059;0;0;3333.000000;0.000000
0;46;0;0.053755;0;1;1264.000000;1.000000
0;51;0;1248.000000;0;0;;0.000000
0;64;1;1577.000000;0;0;;0.000000
0;39;0;3416.000000;0;0;;0.000000
0;33;0;0.508317;0;0;7333.000000;2.000000
0;68;0;0.317276;0;0;9486.000000;0.000000
0;44;0;0.443365;0;0;7000.000000;4.000000
0;57;0;0.232303;0;0;9125.000000;2.000000
0;51;0;4083.000000;0;0;;1.000000
0;64;0;0.159990;0;0;15300.000000;0.000000
0;51;0;0.218402;0;0;9976.000000;0.000000
