tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
20141110141065,1,2,25.799999,3,5,5,90,128,0,0,-1,2,1,2,-1,1,2,2,1,7288574,2,4,2,69,6,3,-1,-1,2,-1,-1,-1,-1,175,2,0
20141110141067,1,1,22.299999,3,1,-1,90,0,0,0,-1,2,2,1,7,2,-1,-1,1,1733792,2,1,2,64,6,-1,2,2,1,-1,-1,-1,-1,130,-1,0
20141110141073,1,1,23.5,3,1,-1,30,25,0,0,2,1,1,1,2,1,1,2,1,6133793,2,3,1,67,6,-1,2,2,1,1,2,2,-1,150,2,0
20141110141077,1,1,27.9,3,1,5,75,5,0,0,-1,1,1,1,3,2,-1,-1,1,2813968,2,1,2,69,6,-1,-1,-1,2,2,-1,-1,-1,189,-1,0
20141110141081,1,1,26.4,3,1,5,30,90,0,0,-1,2,1,1,4,1,2,2,1,4750478,2,2,3,73,6,-1,1,2,3,-1,2,4,2,200,2,0
20141110141082,1,1,35.400002,3,1,-1,10,22,0,0,1,1,1,2,-1,1,2,2,1,8261422,2,2,1,63,6,-1,1,2,1,1,1,4,2,200,-1,0
20141110141092,1,1,29.1,3,1,5,50,20,0,0,-1,1,1,1,5,1,1,2,1,2347555,2,1,1,65,6,-1,1,2,1,2,2,1,2,175,2,0
20141110141093,1,1,22.4,3,1,-1,150,5,0,0,1,1,1,1,5,1,15,2,1,3936035,2,1,1,72,6,-1,1,2,1,1,1,2,2,165,-1,0
20141110141094,1,2,35,3,2,-1,90,0,0,0,-1,1,2,2,-1,1,3,1,1,6552362,1,5,1,61,6,-2,1,2,1,2,1,3,2,185,-1,0
20141110141095,1,1,23.200001,3,1,5,200,15,0,0,2,1,1,1,2,1,4,1,1,2672378,2,3,3,67,6,-1,1,2,3,1,1,2,2,148,2,0
20141110141096,1,1,30.1,3,1,5,150,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.05e+07,2,3,2,63,6,-1,-1,-1,2,-1,-1,-1,-1,170,2,0
20141110141101,1,2,25.4,3,2,-1,30,20,0,0,2,1,1,2,-1,2,-1,-1,1,5671809,2,3,2,60,6,-2,-1,-1,2,1,-1,-1,-1,130,2,0
20141110141102,1,1,24,3,1,5,180,0,0,0,-1,1,2,1,2,1,2,2,1,4817218,2,2,3,74,6,-1,1,2,3,2,1,2,2,187,-1,0
20141110141109,1,1,22.299999,3,1,-1,105,0,0,0,-1,2,2,1,9,2,-1,-1,-2,2760674,2,3,1,57,6,-1,1,2,1,-1,1,2,2,103,-1,0
20141110141114,1,2,23.700001,3,5,-1,75,9,0,0,-1,1,1,1,5,2,-1,-1,2,3538811,2,2,1,70,6,2,1,2,1,2,1,1,1,165,-1,0
20141110141119,1,1,23.6,3,1,-1,30,30,0,0,-1,2,1,1,2,1,2,1,1,5713422,2,3,2,69,6,-2,-1,-1,2,-1,-1,-1,-1,160,2,73
20141110141120,1,2,30.1,3,5,5,95,0,0,0,2,1,2,1,2,2,-1,-1,1,1.27e+07,2,2,2,72,6,2,-1,-1,2,1,-1,-1,-1,222,2,0
20141110141123,1,2,23.700001,3,5,5,95,5,0,0,-1,1,1,2,-1,2,-1,-1,1,8744990,1,5,3,77,6,2,1,2,3,2,3,1,2,200,2,0
20141110141124,1,1,31.200001,3,1,2,85,25,0,0,-1,1,1,1,2,1,1,2,1,1.13e+07,2,2,2,72,6,-1,-1,-1,2,2,-1,-1,-1,230,2,0
20141110141126,1,2,34.700001,3,3,4,35,20,0,0,2,1,1,1,1,1,3,1,1,1.42e+07,1,2,1,62,6,1,1,2,1,1,1,1,2,190,1,0
20141110141128,1,2,31.299999,3,5,5,120,0,0,0,-1,1,2,2,-1,2,-1,-1,2,3.11e+07,2,3,2,68,6,2,1,1,3,2,-1,-1,2,206,2,0
20141110141134,1,1,26.299999,2,1,5,120,0,0,0,-1,1,2,1,3,2,-1,-1,1,4612345,2,3,2,74,6,-1,1,2,3,2,-1,-1,2,205,2,0
20141110141137,1,1,25.6,3,1,-1,160,226,0,0,-1,2,1,2,-1,2,-1,-1,1,6211993,2,1,1,62,6,-1,1,2,1,-1,1,4,2,140,-1,0
20141110141138,1,2,18.299999,3,5,-1,10,10,0,0,-1,1,1,1,4,1,1,2,1,1693685,2,4,1,62,6,2,1,2,1,2,1,2,2,100,-1,0
20141110141140,1,1,27.700001,3,1,5,90,0,0,0,-1,1,2,1,3,2,-1,-1,1,4350954,2,3,2,73,6,-1,-1,-1,2,2,-1,-1,-1,210,-1,0
20141110141145,1,1,30.1,3,1,-1,20,0,0,0,-1,1,2,1,3,1,2,1,1,5657968,2,3,2,70,6,-2,-1,-1,2,2,-1,-1,-1,210,2,73
20141110141150,1,1,20.799999,3,1,3,120,20,0,0,-1,1,1,2,-1,2,-1,-1,1,1.01e+07,1,2,1,65,6,-1,1,2,1,2,1,2,2,125,2,0
20141110141158,1,2,22.299999,3,5,3,40,45,0,0,2,1,1,2,-1,2,-1,-1,1,4158713,2,1,1,64,6,2,1,2,1,1,1,2,1,130,2,0
20141110141162,1,2,25,3,5,-1,60,60,0,0,-1,2,1,1,1,1,7,1,1,1.23e+07,2,3,2,66,6,3,-1,-1,2,-1,-1,-1,-1,155,2,0
20141110141165,1,1,41.599998,3,1,5,120,330,0,0,-1,1,1,1,4,1,2,2,1,7310355,2,4,2,70,6,-1,-1,-1,2,2,-1,-1,-1,290,-1,0
20141110141166,1,1,18.299999,3,1,-1,70,0,0,0,1,1,2,2,-1,2,-1,-1,1,2075555,2,2,2,62,6,-1,1,2,1,1,-1,-1,2,100,2,0
20141110141169,1,1,26.4,3,1,-1,80,0,0,0,-1,2,2,1,4,1,1,1,1,1795203,2,2,1,73,6,-1,1,2,1,-1,1,1,2,200,2,0
20141110141173,1,1,40.299999,3,1,-1,50,20,0,0,-1,1,1,2,-1,1,4,1,1,2355772,2,3,1,66,6,-1,1,2,1,2,1,5,2,250,2,0
20141110141178,1,1,-1,1,1,5,135,0,0,-1,-1,1,2,2,-1,1,1,2,1,8681744,2,2,1,66,6,-1,1,2,3,2,3,1,2,-3,1,0
20141110141181,1,1,-1,3,1,-1,50,2,0,-1,-1,2,1,2,-1,1,3,1,1,5974329,2,2,1,66,6,-1,1,2,1,-1,2,4,2,-3,-1,0
20141110141185,1,1,19.200001,3,1,5,45,135,0,0,-1,2,1,1,3,2,-1,-1,1,2467397,2,1,1,68,6,-1,1,2,1,-1,3,6,2,126,2,0
20141110141186,1,2,37.599998,3,5,1,80,20,0,0,-1,1,1,1,2,1,3,2,2,1.81e+07,2,3,1,58,6,2,1,2,1,2,1,1,2,180,2,0
20141110141187,1,2,31.299999,3,5,5,120,5,0,0,-1,2,1,2,-1,2,-1,-1,1,6109213,2,3,3,59,6,2,1,2,1,-1,1,3,2,155,2,0
20141110141188,1,2,30,3,3,-1,68,20,0,0,-1,1,1,1,7,2,-1,-1,1,3507097,2,5,2,65,6,1,-1,-1,2,2,-1,-1,-1,180,-1,0
20141110141199,1,1,25.4,2,1,5,65,0,0,0,-1,1,2,1,7,2,-1,-1,1,1.20e+07,2,2,1,60,6,-1,2,2,1,2,1,2,-1,130,2,0
20141110141208,1,1,28.299999,3,1,-1,65,0,0,0,-1,1,2,1,4,1,2,1,1,2637158,2,2,1,64,6,-1,1,2,1,2,1,2,2,165,-1,0
20141110141209,1,2,21,3,5,2,69,5,0,0,-1,1,1,1,4,2,-1,-1,1,3269001,1,2,2,72,6,2,1,2,3,2,-1,-1,2,155,2,0
20141110141211,1,1,22.5,3,1,5,60,1,0,0,-1,1,1,2,-1,1,2,2,1,7803682,2,2,1,65,6,-1,1,2,1,2,1,2,2,135,2,0
20141110141212,1,3,30.200001,3,2,5,165,0,0,0,-1,2,2,2,-1,1,3,2,1,2650280,2,3,1,62,6,-1,1,2,1,-1,1,2,2,165,2,0
20141110141213,1,1,24.200001,3,1,-1,15,0,0,0,2,1,2,1,2,2,-1,-1,1,2.24e+07,2,1,2,66,6,-2,-1,-1,2,1,-1,-1,-1,150,2,73
20141110141215,1,2,25.4,3,3,-1,64,0,0,0,-1,2,2,1,5,2,-1,-1,1,1515818,2,3,1,60,6,1,1,2,1,-1,2,2,1,130,-1,0
20141110141217,1,2,43.400002,3,5,-1,30,0,0,0,2,1,2,2,-1,1,2,2,2,7744187,2,3,1,63,6,2,1,2,1,1,1,6,2,245,2,0
20141110141218,1,1,46.099998,3,1,5,75,0,0,1,-1,1,2,1,1,1,2,2,1,3795922,2,2,1,72,6,-1,1,2,1,2,1,2,2,340,2,0
20141110141221,1,1,42.700001,3,1,-1,120,0,0,0,-1,1,2,1,2,2,-1,-1,1,8397866,2,3,1,72,6,-1,1,2,1,2,1,2,2,315,-1,0
20141110141223,1,3,24.799999,3,2,5,20,6,0,0,-1,1,1,2,-1,1,1,2,1,2.04e+07,2,4,1,63,6,-1,1,2,1,2,1,2,2,140,-1,0
20141110141227,1,1,-1,3,1,-1,45,0,0,-1,-1,1,2,2,-1,2,-1,-1,1,4733962,2,2,3,63,6,-2,1,2,3,2,1,1,2,-2,-1,73
20141110141232,1,1,28.299999,3,1,-1,30,75,0,0,-1,1,1,1,7,1,2,2,1,7128728,2,1,1,63,6,-1,1,2,1,2,5,3,2,160,-1,0
20141110141236,1,1,25.799999,3,1,-1,50,40,0,0,2,1,1,2,-1,2,-1,-1,1,4.27e+07,2,2,2,67,6,-1,-1,-1,2,1,-1,-1,-1,165,-1,0
20141110141240,1,2,-1,3,5,-1,15,35,-1,0,-1,1,1,1,7,2,-1,-1,1,1374781,1,3,1,-2,6,2,1,2,1,2,2,1,2,168,-1,0
20141110141242,1,1,27.9,3,1,5,200,-2,0,0,-1,1,-2,2,-1,-2,-1,-1,1,1.37e+07,2,3,1,71,6,-1,1,2,3,2,1,3,1,200,-1,0
20141110141247,1,1,31.6,3,1,5,40,0,0,0,-1,1,2,1,1,1,2,1,1,8710798,2,2,2,70,6,-1,1,2,3,2,-1,-1,2,220,2,0
20141110141248,1,1,21.700001,3,1,-1,30,5,0,0,-1,1,1,1,5,1,3,1,1,4593717,2,2,2,61,6,-2,-1,-1,2,2,-1,-1,-1,115,2,73
20141110141249,1,1,31.6,3,1,5,15,10,0,0,-1,1,1,2,-1,2,-1,-1,1,4309834,2,1,2,70,6,-1,-1,-1,2,2,-1,-1,-1,220,2,0
20141110141250,1,1,-1,3,1,-1,70,20,0,-1,1,1,1,2,-1,1,3,1,1,2146620,2,4,1,67,6,-1,1,2,1,1,1,2,2,-2,-1,0
20141110141251,1,1,29.799999,3,1,5,90,0,0,0,1,1,2,1,3,1,3,2,1,5356641,2,4,2,72,6,-1,-1,-1,2,1,-1,-1,-1,220,-1,0
20141110141253,1,1,27.700001,3,1,-1,90,0,0,0,-1,1,2,1,5,2,-1,-1,1,5077329,2,2,1,73,6,-1,2,2,1,2,2,2,-1,210,-1,0
20141110141256,1,1,35.599998,3,1,5,50,0,1,0,-1,2,2,2,-1,2,-1,-1,1,2763579,2,3,1,77,6,-1,-1,-1,2,-1,1,1,-1,300,2,0
20141110141259,1,1,21.6,3,1,-1,15,0,0,0,3,1,2,1,7,2,-1,-1,1,5897267,1,1,2,69,6,-2,1,2,1,1,-1,-1,2,146,2,73
20141110141261,1,2,22.700001,3,5,5,10,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1.08e+07,2,3,1,62,6,2,1,2,1,2,2,1,2,124,1,0
20141110141263,1,1,27.4,3,1,-1,100,0,0,0,-1,2,2,1,4,1,2,1,1,4923392,2,2,2,66,6,-1,-1,-1,2,-1,-1,-1,-1,170,2,0
20141110141265,1,1,21.6,3,1,-1,40,25,0,0,2,1,1,1,1,1,2,1,1,9103846,1,3,2,65,6,-2,-1,-1,2,1,-1,-1,-1,130,2,75
20141110141270,1,1,30,3,1,-1,60,0,0,0,-1,2,2,1,5,1,2,2,1,2650413,2,3,1,65,6,-1,1,2,1,-1,2,1,2,180,2,0
20141110141273,1,1,26.6,3,1,-1,210,0,0,0,2,1,2,1,4,1,12,1,1,4668827,2,3,1,69,6,-1,2,2,1,1,1,2,-1,180,-1,0
20141110141276,1,2,25.1,3,5,-1,65,0,0,0,-1,1,2,1,6,1,2,1,1,4998523,1,2,2,70,6,2,-1,-1,2,2,-1,-1,-1,175,2,0
20141110141277,1,1,32.799999,3,1,-1,90,0,0,0,-1,1,2,2,-1,1,6,1,1,7077993,1,3,2,63,6,-1,-1,-1,2,2,-1,-1,-1,185,-1,0
20141110141283,1,1,51.700001,2,1,5,25,3,0,1,2,1,1,2,-1,1,2,2,1,2.21e+07,1,4,3,68,6,-1,-1,-1,2,1,1,5,-1,340,2,0
20141110141296,1,1,29.1,3,1,-1,35,15,0,0,-1,1,1,2,-1,1,3,2,1,5716583,2,2,1,65,6,-1,1,2,1,2,1,6,2,175,-1,0
20141110141302,1,1,28.200001,3,1,4,150,15,0,0,-1,1,1,1,2,1,7,2,1,5567367,2,3,2,74,6,-1,-1,-1,2,2,-1,-1,-1,220,-1,0
20141110141313,1,1,34.5,2,1,5,110,10,0,0,-1,1,1,2,-1,1,1,2,1,2492129,2,4,2,63,6,-1,-1,-1,2,2,-1,-1,-1,195,-1,0
20141110141314,1,2,30,1,5,-1,35,10,0,0,3,1,1,1,1,1,7,2,1,1.28e+07,2,3,2,65,6,2,-1,-1,2,1,-1,-1,-1,180,2,0
20141110141320,1,1,25.799999,1,1,4,69,30,0,0,-1,1,1,2,-1,2,-1,-1,1,5265111,2,2,2,72,6,-1,-1,-1,2,2,-1,-1,-1,190,2,0
20141110141325,1,1,21.1,3,1,1,75,0,0,0,-1,1,2,1,2,1,4,1,1,2267200,2,2,1,64,6,-1,1,2,1,2,1,2,1,123,2,0
20141110141328,1,1,21.799999,3,1,-1,70,40,0,0,-1,1,1,1,3,1,3,1,1,3.87e+07,2,2,1,73,6,-1,1,2,1,2,1,2,2,165,2,0
20141110141330,1,1,30.4,3,1,-1,85,0,0,0,2,1,2,2,-1,1,2,2,1,7344523,2,3,1,70,6,-1,1,2,1,1,2,1,2,212,-1,0
20141110141332,1,1,23.5,3,1,-1,60,5,0,0,-1,2,1,2,-1,1,1,2,1,4038884,2,1,1,67,6,-1,1,2,1,-1,1,3,2,150,2,0
20141110141337,1,1,19.1,3,1,-1,60,30,0,0,-1,2,1,2,-1,1,3,1,1,2.53e+07,2,2,2,65,6,-1,-1,-1,2,-1,-1,-1,-1,115,2,0
20141110141339,1,1,25.1,3,1,-1,75,0,0,0,-1,1,2,1,2,1,2,2,1,1.77e+07,2,1,2,69,6,1,-1,-1,2,2,-1,-1,-1,170,2,75
20141110141348,1,2,28.9,3,5,-1,65,0,0,0,-1,2,2,1,4,2,-1,-1,1,1711961,2,2,1,74,6,2,1,2,1,-1,1,2,2,225,-1,0
20141110141350,1,2,26.6,3,5,-1,90,0,0,0,-1,1,2,1,4,2,-1,-1,1,7327522,2,3,1,65,6,2,1,2,1,2,1,1,2,160,2,0
20141110141352,1,1,33,3,1,5,75,5,0,0,-1,2,1,1,4,2,-1,-1,1,6866596,2,2,1,73,6,-1,1,2,3,-1,1,5,1,250,-1,0
20141110141366,1,1,21.6,3,1,-1,152,2,0,0,-1,1,1,2,-1,1,7,1,3,4172109,2,1,1,67,6,-1,2,2,1,2,2,6,-1,138,-1,0
20141110141372,1,2,23.4,3,5,-1,210,0,0,0,-1,2,2,1,6,2,-1,-1,1,6965547,1,4,1,62,6,2,1,2,1,-1,1,1,2,128,-1,0
20141110141373,1,2,19.700001,3,5,-1,10,0,0,0,2,1,2,1,2,1,1,1,1,1.29e+07,2,3,2,72,6,2,1,2,3,1,-1,-1,2,145,2,0
20141110141376,1,1,24.700001,3,1,-1,15,15,0,0,-1,1,1,1,3,2,-1,-1,1,1925814,2,2,1,66,6,-1,1,2,1,2,1,1,2,153,-1,0
20141110141377,1,1,-1,3,1,5,60,20,0,-1,-1,1,1,2,-1,2,-1,-1,1,8296715,2,4,2,69,6,-1,-1,-1,2,2,-1,-1,-1,-5,2,0
20141110141380,1,1,24.4,3,1,-1,20,10,0,0,-1,2,1,1,2,2,-1,-1,1,1.80e+07,2,2,3,64,6,-1,-1,-1,2,-1,2,2,-1,142,-1,0
20141110141386,1,1,28.9,3,1,5,90,35,0,0,-1,1,1,1,3,1,3,2,1,3840315,2,2,1,68,6,-1,1,2,1,2,1,3,2,190,2,0
20141110141390,1,3,27.5,3,2,5,60,5,0,0,-1,1,1,1,4,2,-1,-1,1,4272537,2,1,1,65,6,-1,1,2,1,2,1,1,2,165,2,0
20141110141392,1,2,32.599998,3,5,-1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,4202213,1,4,2,64,6,2,-1,-1,2,-1,-1,-1,-1,190,2,0
20141110141395,1,1,-1,3,1,5,60,0,0,-1,2,1,2,2,-1,1,3,1,1,1.05e+07,2,2,3,63,6,1,1,2,3,1,1,1,2,-2,2,71
20141110141398,1,2,22.700001,3,5,-1,50,0,0,0,-1,1,2,1,7,2,-1,-1,1,6357065,2,2,1,67,6,2,1,2,1,2,1,1,2,145,-1,0
20141110141401,1,2,32.799999,3,3,5,20,0,0,0,-1,1,2,2,-1,1,1,2,1,1.54e+07,2,2,1,66,6,1,1,2,1,2,1,1,2,203,-1,0
20141110141404,1,1,19.6,3,1,-1,60,20,0,0,-1,2,1,1,3,1,5,1,1,1.55e+07,2,2,1,67,6,-1,1,2,1,-1,1,2,2,125,-1,0
20141110141407,1,1,32.299999,3,1,-1,110,2,0,0,-1,2,1,1,3,1,3,2,1,1328992,2,2,1,66,6,-1,1,2,1,-1,2,6,2,200,-1,0
20141110141408,1,2,28.799999,3,3,5,70,7,0,0,-1,1,1,2,-1,1,1,2,1,1.37e+07,2,4,3,69,6,1,2,2,3,2,2,1,-1,195,-1,0
20141110141411,1,3,25.4,3,2,-1,90,15,0,0,-1,1,1,2,-1,2,-1,-1,1,7177005,2,2,1,69,6,-1,2,2,1,2,1,2,-1,172,-1,0
20141110141412,1,3,33.400002,3,2,5,165,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3005871,2,4,2,68,6,-1,-1,-1,2,-1,-1,-1,-1,220,2,0
20141110141416,1,1,25,3,1,5,0,410,0,0,2,1,1,1,8,1,6,1,1,4464655,2,2,2,66,6,-1,-1,-1,2,1,-1,-1,-1,155,2,0
20141110141418,1,1,25.799999,3,1,1,40,15,0,0,-1,1,1,2,-1,2,-1,-1,1,4696851,2,4,2,70,6,-1,-1,-1,2,2,-1,-1,-1,180,2,0
20141110141419,1,-3,-1,3,-1,-1,25,5,0,-1,-1,1,1,1,5,2,-1,-1,1,6631063,2,4,1,58,6,-3,1,2,1,2,1,2,2,-3,-1,3
20141110141422,1,-2,23.6,3,-1,-1,190,0,0,0,-1,1,2,1,2,1,1,2,1,7845000,2,4,1,66,6,-2,1,2,1,2,1,2,2,146,-1,2
20141110141425,1,2,20.5,3,5,5,60,16,0,0,-1,1,1,2,-1,1,3,1,1,2370178,2,2,1,66,6,2,1,2,3,2,1,2,2,127,2,0
20141110141427,1,-1,-1,3,-1,-1,180,10,-1,-1,-1,1,1,-1,-1,2,-1,-1,-1,7772856,-1,-1,1,-1,6,-1,2,-1,1,2,1,1,-1,-1,-1,-1
20141110141431,1,1,39.5,3,1,5,0,60,0,0,-1,2,1,1,3,1,4,2,1,1.19e+07,2,5,1,64,6,-1,1,2,1,-1,2,1,2,230,2,0
20141110141435,1,1,21,3,1,5,30,47,0,0,-1,1,1,2,-1,1,6,2,1,8327792,2,3,1,62,6,-1,1,2,1,2,1,2,2,115,2,0
20141110141439,1,2,33.400002,3,3,5,45,0,0,0,-1,1,2,2,-1,1,3,1,1,1.29e+07,2,2,2,68,6,1,1,2,3,2,-1,-1,2,220,2,0
20141110141440,1,1,29.4,3,1,1,30,6,0,0,1,1,1,1,2,1,4,1,1,2692596,2,3,2,70,6,-1,-1,-1,2,1,-1,-1,-1,205,2,0
20141110141443,1,2,27.5,3,5,-1,5,10,0,0,-1,1,1,2,-1,2,-1,-1,1,1846781,2,5,2,64,6,3,-1,-1,2,2,-1,-1,-1,160,-1,0
20141110141445,1,1,26.799999,3,1,-1,60,5,0,0,-1,1,1,1,5,2,-1,-1,1,2.04e+07,2,2,2,71,6,-1,1,2,1,2,-1,-1,2,192,-1,0
20141110141446,1,1,21.799999,3,1,-1,60,0,0,0,-1,1,2,1,5,2,-1,-1,1,1894515,2,1,1,66,6,-1,1,2,1,2,5,1,2,135,-1,0
20141110141448,1,1,23.5,3,1,-1,30,2,0,0,-1,2,1,1,7,2,-1,-1,1,4068178,2,2,1,67,6,-1,1,2,1,-1,1,2,1,150,-1,0
20141110141450,1,2,40.299999,3,3,5,30,3,0,0,-1,1,1,2,-1,2,-1,-1,1,1.65e+07,2,2,1,66,6,1,1,2,1,2,1,1,2,250,2,0
20141110141460,1,1,23.1,3,1,5,60,45,0,0,1,1,1,1,2,2,-1,-1,1,1.38e+07,-2,3,2,72,6,-1,-1,-1,2,1,-1,-1,-1,170,2,0
20141110141466,1,3,25.6,3,2,-1,75,0,0,0,-1,1,2,2,-1,2,-1,-1,1,6949513,2,3,1,76,6,-1,1,2,1,2,2,2,2,210,-1,0
20141110141468,1,1,20,3,1,-1,40,5,0,0,-1,1,1,1,2,2,-1,-1,1,1.71e+07,2,2,2,67,6,-1,-1,-1,2,2,-1,-1,-1,128,2,0
20141110141471,1,1,23.700001,3,1,5,75,0,0,0,-1,2,2,1,1,1,3,2,1,4780141,2,2,2,71,6,-1,-1,-1,2,-1,-1,-1,-1,170,2,0
20141110141472,1,3,19.4,3,2,-1,75,0,0,0,-1,1,2,1,7,2,-1,-1,1,3315185,2,3,1,66,6,-1,1,2,1,2,1,3,2,120,-1,0
20141110141479,1,1,25.799999,3,1,-1,60,0,0,0,-1,1,2,2,-1,1,3,2,1,3291265,2,3,1,72,6,-1,1,2,1,2,1,2,2,190,2,0
20141110141488,1,2,25.799999,3,5,-1,50,8,0,0,-1,2,1,2,-1,1,2,2,1,5800889,2,2,2,62,6,3,-1,-1,2,-1,-1,-1,-1,141,2,0
20141110141494,1,1,24.299999,3,1,-1,0,0,0,0,-1,1,2,1,7,1,3,2,1,1762749,2,2,1,67,6,-1,2,2,1,2,1,1,-1,155,-1,0
20141110141495,1,2,22.5,3,5,-1,180,30,0,0,2,1,1,2,-1,2,-1,-1,1,2894630,2,5,2,60,6,2,1,2,1,1,-1,-1,2,115,-1,0
20141110141501,1,-2,-1,3,-1,-1,0,5,0,-1,2,1,1,2,-1,2,-1,-1,1,1665397,1,3,1,73,6,-3,1,2,1,1,2,1,2,-2,-1,2
20141110141506,1,1,38.5,3,1,-1,110,0,0,0,-1,1,2,2,-1,1,1,2,1,1.09e+07,2,3,3,74,6,-1,1,2,1,2,1,2,2,300,-1,0
20141110141509,1,1,24.4,3,1,5,120,0,0,0,-1,1,2,1,7,1,1,2,1,2117382,2,1,1,73,6,-1,1,2,1,2,3,3,2,185,2,0
20141110141512,1,1,24.4,3,1,-1,66,30,0,0,-1,1,1,1,2,1,1,2,1,6228893,2,2,1,63,6,-1,1,2,1,2,1,2,2,138,-1,0
20141110141514,1,1,31.299999,3,1,-1,295,0,0,0,-2,1,2,2,-1,1,7,1,1,5268607,2,2,1,66,6,-1,2,2,1,1,1,3,-1,194,2,0
20141110141516,1,2,35.5,3,5,-1,36,20,0,0,-1,1,1,2,-1,1,3,2,2,1550450,1,4,1,67,6,2,1,2,1,2,2,2,2,227,-1,0
20141110141517,1,1,25.700001,3,1,-1,70,0,0,0,-1,2,2,2,-1,2,-1,-1,1,2.90e+07,2,2,1,73,6,-1,1,2,1,-1,1,2,2,195,2,0
20141110141518,1,1,32.799999,3,1,-1,10,1,0,0,-1,2,1,1,6,2,-1,-1,1,4053756,2,2,1,69,6,-1,1,2,1,-1,1,2,2,222,-1,0
20141110141524,1,2,27.4,3,3,1,150,0,0,0,1,1,2,1,3,1,1,2,1,3714569,2,2,1,62,6,1,1,2,1,1,1,1,2,150,2,0
20141110141525,1,2,22.4,3,5,5,37,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3705571,1,5,1,67,6,2,1,2,1,-1,1,1,2,143,-1,0
20141110141529,1,2,23.1,3,3,-1,15,0,0,0,-1,2,2,2,-1,1,1,1,2,3487736,2,3,1,74,6,1,1,2,1,-1,1,5,2,180,-1,0
20141110141534,1,1,33.5,3,1,5,5,0,0,0,-1,2,2,1,7,2,-1,-1,1,3749944,2,3,2,73,6,-1,1,2,3,-1,-1,-1,1,254,2,0
20141110141540,1,2,18.5,3,5,-1,55,0,0,0,-1,1,2,2,-1,1,3,2,1,1.31e+07,1,2,2,69,6,2,-1,-1,2,2,-1,-1,-1,125,-1,0
20141110141544,1,1,-1,3,1,-1,35,0,0,-1,1,1,2,1,2,1,10,1,1,2634839,2,4,1,68,6,-1,1,2,1,1,2,4,2,-3,2,0
20141110141547,1,1,-1,3,1,5,210,150,-1,0,-1,1,1,1,4,1,1,2,1,3413330,2,2,1,-2,6,-1,1,2,1,2,-2,-1,-2,151,2,0
20141110141549,1,2,25,3,5,5,20,10,0,0,2,1,1,2,-1,1,4,1,1,2011538,2,3,3,75,6,2,1,2,3,1,1,6,2,200,2,0
20141110141550,1,2,46.099998,3,3,-1,50,20,0,1,-1,1,1,1,3,1,4,2,1,2424634,2,3,1,72,6,1,1,2,1,2,2,1,2,340,-1,0
20141110141552,1,-2,24.4,3,-1,-1,15,0,0,0,-1,1,2,1,14,2,-1,-1,1,3859561,2,2,2,72,6,-2,2,2,1,2,-1,-1,-1,180,-1,2
20141110141553,1,1,26.6,3,1,-1,125,70,0,0,-1,1,1,1,1,1,7,1,1,1811352,2,2,1,69,6,-1,1,2,1,2,1,2,2,180,-1,0
20141110141555,1,1,24.299999,3,1,5,30,0,0,0,-1,1,2,1,2,2,-1,-1,1,3789690,2,3,1,67,6,-1,1,2,1,2,1,1,2,155,2,0
20141110141556,1,2,29.200001,1,3,5,15,0,0,0,2,1,2,1,7,1,7,1,1,8928124,2,3,2,72,6,1,1,2,1,1,-1,-1,2,215,1,0
20141110141561,1,1,28.299999,3,1,4,20,15,0,0,-1,2,1,1,3,1,3,2,1,1.09e+07,2,2,1,62,6,-1,1,2,1,-1,1,3,2,155,2,0
20141110141565,1,1,28.799999,3,1,5,55,0,0,0,-1,2,2,1,12,1,2,2,1,1.05e+07,2,3,2,69,6,-1,-1,-1,2,-1,-1,-1,-1,195,2,0
20141110141566,1,1,24.4,3,1,5,40,5,0,0,-1,1,1,1,5,1,3,2,1,7987325,2,1,1,69,6,-1,1,2,1,2,1,2,2,165,2,0
20141110141567,1,2,26.6,1,5,-1,35,1,0,0,2,1,1,2,-1,1,2,2,1,1.37e+07,2,3,2,67,6,2,-1,-1,2,1,-1,-1,-1,170,2,0
20141110141570,1,1,20.4,3,1,5,18,15,0,0,-1,1,1,1,3,2,-1,-1,1,7382244,2,1,1,67,6,-1,1,2,1,2,1,3,2,130,2,0
20141110141572,1,-3,38.599998,3,-1,5,90,0,0,0,1,1,2,1,7,2,-1,-1,1,6141632,2,3,3,72,6,-3,1,2,3,1,1,2,1,285,-1,3
20141110141576,1,1,32.700001,3,1,-1,50,15,0,0,-1,1,1,1,1,1,1,2,1,2611142,2,3,1,68,6,-1,1,2,1,2,1,2,2,215,-1,0
20141110141580,1,1,26.5,3,1,5,103,15,0,0,-1,1,1,1,1,1,1,2,1,9034953,2,2,3,71,6,-1,-1,-1,2,2,3,1,-1,190,2,0
