@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
-0.032773,0.15061,0.25088,2.6658,-24.712,-0.065401,-0.037542,5.6349,0.98178,0.84865,-0.037542,-0.24927,0.005453,-0.037542,18844,0.019369,6.6398,-0.037542,-0.07018,194.47,1.2527,-0.037982,-0.061265,-0.071868,0.84865,0.051034,-0.69708,0.41918,5.1681,0.23246,-0.07018,100.89,3.6178,-0.25219,-0.037982,0.55008,?,0.84865,-0.071002,0.17765,1.9988,-0.071002,255.69,61.221,-0.11499,0.77341,190.92,-0.078442,-0.14664,2.6658,0.15061,0.27641,1.4179,1.4179,36949,-0.018562,-0.038618,1.0186,0,1.8769,5.962,102.76,3.5519,0.89379,0
0.12121,0.58341,0.21657,1.3712,-172.48,0.26204,0.15347,0.71269,1.1657,0.41579,0.15347,0.26306,0.182,0.15347,1211.9,0.30119,1.7141,0.15347,0.15895,227.77,1.1205,0.13697,0.12554,0.32763,0.41579,0.2459,1.6538,1.0827,4.6264,0.58268,0.15895,257.11,1.4196,0.23478,0.13697,0.98897,?,0.41579,0.14187,0.036088,0.12047,0.14187,294.47,66.697,0.20118,0.33849,265.52,0.11472,0.11882,1.3712,0.58341,0.70441,2.0787,2.0787,9161.5,0.14218,0.29152,0.85782,0,1.6025,5.4725,220.55,1.6549,4.8268,0
0.087463,0.85524,-0.15978,0.69963,-500.8,-0.038851,0.087463,0.16926,0.51212,0.14476,0.089955,0.16442,0.39186,0.087463,1555.5,0.23465,1.1693,0.087463,0.17078,48.907,?,0,0.17078,0.087463,0.048612,0.23465,0,-0.25449,4.3181,1.5968,0.37074,697.53,0.52328,0.32546,0.008262,0.51212,0.965,0.4593,0.016134,0.072936,0.25179,0,237.59,188.68,1.2746,0.57063,89.981,-0.11322,-0.22108,0.43515,0.53193,1.911,0.23056,0.73155,-3323.8,0.45648,0.60421,0.5954,2.1729,7.4632,1.9345,379.12,0.96276,0.81569,0
0.17151,0.15859,0.80657,6.0859,57.694,0.32209,0.20745,4.1852,1.0723,0.66373,0.20745,1.3081,0.08416,0.20745,273.19,1.3361,6.3056,0.20745,0.082396,61.54,0.94135,0.19599,0.068123,0.41323,0.66373,1.1095,0.83471,23.154,3.9944,-0.08243,0.082396,24.653,14.805,1.2358,0.19599,2.5704,?,0.66373,0.077844,2.3496,0.026014,0.077844,85.902,24.362,0.40404,3.4092,65.989,0.19155,0.07608,6.0859,0.15859,0.067543,19.053,19.053,7962.7,0.06741,0.25841,0.93259,0,5.9311,14.983,22.991,15.875,72.273,0
0.019745,0.85147,-0.089812,0.71976,-51.956,0.019745,0.029294,0.17435,1.0393,0.14846,0.029294,0.091407,0.14279,0.029294,1922.4,0.18986,1.1744,0.029294,0.025874,1.3196,?,0.049672,0.01744,0.029294,0.14846,0.17865,0.45595,-0.11674,4.2994,0.70245,0.025874,107.38,3.3993,0.058336,0.049672,1.1463,0.42671,0.67945,0.043873,0.31323,0.15378,0.043873,42.003,40.684,4.8239,0.70699,1.3714,-0.082697,-0.073042,0.27091,0.32049,0.29418,0.19297,0.88317,-1789.4,0.037773,0.133,0.96223,3.5767,276.61,8.9717,103.32,3.5327,1.4717,0
0.28319,0.28032,0.49527,5.6993,106.18,0,0.28319,2.5673,1.8708,0.71968,0.31047,2.6871,0.19354,0.28319,282.58,1.2916,3.5673,0.28319,0.15137,5.655,?,0.31045,0.15137,0.28319,0.54919,1.2916,11.381,1.2402,3.5045,0.080517,0.16114,24.323,15.006,5.6418,0.2893,1.8708,3.268,0.89461,0.15464,1.4497,0.024,0.16594,87.38,81.725,9.7704,5.4243,6.6894,0.23156,0.12378,2.1427,0.10539,0.066639,1.8022,2.2402,1582.4,0.15464,0.3935,0.85141,0.24307,64.545,4.4662,20.562,17.751,4.6847,0
0.19506,0.53529,0.19402,1.493,-7.6176,0.36654,0.24067,0.82846,1.1902,0.44346,0.24067,0.61155,0.17063,0.24067,753.8,0.48421,1.8682,0.24067,0.15844,46.557,1.1357,0.24092,0.12841,0.45014,0.44346,0.399,1.8876,0.47041,6.2196,0.2865,0.15844,112.54,3.2432,0.45007,0.24092,1.5368,2.7782,0.58521,0.1586,0.32263,0.067833,0.1586,110.67,64.116,1.0067,1.0007,55.411,0.2224,0.14641,1.0977,0.39354,0.30834,1.0752,1.4189,321710,0.15978,0.43986,0.84022,0.31964,7.8398,5.6928,94.562,3.8599,3.683,0
0.33209,1.1391,-0.91644,0.1418,-675.24,0.13357,0.3907,-0.29132,1.0287,-0.33184,0.3907,0.36587,0.78094,0.3907,1038.6,0.35144,0.87791,0.3907,0.76218,0.10935,0.69115,0.22241,0.64785,0.19218,-0.33184,0.29999,4.4633,-1.08,4.5246,2.1227,0.76218,782.21,0.46663,0.19525,0.22241,1.0717,2.1244,-0.26063,0.43387,0.047727,0.1614,0.43387,71.533,71.424,2162.4,0.14166,0.11249,0.21279,0.41511,0.13294,1.0679,2.143,-0.39105,-0.30714,-30672,0.027914,-1.0008,0.97209,-0.21459,3337.8,5.1103,760.37,0.48003,0.60408,0
-0.072434,0.96158,-0.018959,0.96209,-86.743,-0.12083,-0.072434,0.039957,1.2914,0.038422,-0.065747,-0.14482,-0.05435,-0.072434,-5000.5,-0.072993,1.04,-0.072434,-0.056089,73.27,?,0.015037,-0.056089,-0.072434,0.002977,-0.072993,2.2488,-0.036544,4.5835,0.74232,-0.12041,156.96,2.3254,1.2095,0.014503,1.2914,1.1983,0.22364,0.01123,0.008893,1.8545,0.011644,134.75,61.476,-0.27941,0.44378,81.357,0.012791,0.009905,0.50042,0.50015,0.43004,0.074057,0.43107,-726.59,0.099397,-1.8852,0.91829,4.8207,4.9816,5.9373,141.36,2.582,2.4892,0
0.12864,0.30222,0.36838,3.108,29.546,0.37569,0.15949,2.1255,1.095,0.64237,0.15949,0.91266,0.11134,0.15949,530.26,0.68834,3.3088,0.15949,0.085358,44.966,1.1264,0.15905,0.068846,0.46585,0.64237,0.58626,0.9321,0.80632,6.1424,0.15361,0.085358,37.381,9.7643,0.52625,0.15905,1.8892,2.455,0.76985,0.085121,0.099335,0.047864,0.085121,102.71,57.743,0.55884,1.7908,49.239,0.1105,0.059139,1.7971,0.17475,0.10241,1.406,1.6851,511290,0.086776,0.20025,0.91322,0.19844,8.1172,6.3211,34.137,10.692,4.0897,0
0.18315,0.18949,0.4762,3.5442,-0.1927,0.38412,0.23186,4.2772,1.5424,0.81051,0.26578,1.2388,0.17085,0.23186,262.48,1.3906,5.2772,0.23186,0.15033,16.446,1.039,0.25531,0.11875,0.38429,0.77627,1.1335,7.527,1.4146,3.6651,0.12286,0.15352,52.702,6.9257,6.8409,0.24606,1.5424,?,0.81051,0.15954,2.1765,0.022012,0.16553,60.58,44.134,2.6354,3.1729,19.568,0.22367,0.14501,3.5007,0.18717,0.14439,2.4077,2.4077,2202.5,0.15954,0.22597,0.85165,0,22.194,8.2703,44.294,8.2404,4.5817,0
0.15389,0.28734,0.61108,3.1267,39.757,0.15389,0.19054,2.4802,1.0937,0.71266,0.19054,0.66313,0.083541,0.19054,515.38,0.70822,3.4802,0.19054,0.078222,54.923,?,0.19693,0.063177,0.19054,0.71266,0.58067,0.88419,6.0156,4.0832,0.074984,0.078222,47.088,7.7514,0.68537,0.19693,2.4399,?,0.71266,0.080846,0.36432,0.045008,0.080846,118.93,64.011,0.41986,1.851,60.068,0.18398,0.075527,3.1267,0.28734,0.12901,7.0156,7.0156,7401.4,0.085655,0.21594,0.91434,0,6.6457,5.7022,43.055,8.4775,23.98,0
0.017181,0.70318,-0.12587,0.7967,-120.42,0.057576,0.021809,0.42211,1.0375,0.29682,0.021809,0.035224,0.036548,0.021809,5569.6,0.065534,1.4221,0.021809,0.017297,74.039,1.1161,0.046445,0.013626,0.072889,0.29682,0.058953,0.38217,-0.24841,4.7792,0.54171,0.017297,185.96,1.9628,0.06605,0.046445,1.2708,2.8269,0.38084,0.036836,0.059634,0.32691,0.036836,132.11,58.07,0.067175,0.38362,76.815,0.022172,0.017584,0.70151,0.61916,0.50947,0.58577,0.75159,-7571,0.036142,0.057884,0.96386,0.28307,4.9298,6.2855,179.24,2.0364,2.4883,0
0.003334,0.64134,0.15055,1.2426,-1.887,0.021771,0.008301,0.55054,1.0298,0.35308,0.008301,0.013378,0.007704,0.008301,11847,0.030809,1.5592,0.008301,0.003237,22.488,1.7785,0.040098,0.0013,0.033966,0.35308,0.023064,0.16101,0.65758,5.215,0.18423,0.003237,90.94,4.0136,0.062521,0.040098,2.5899,29.402,0.37393,0.015634,0.28103,0.40898,0.015634,84.915,62.427,0.021099,0.98798,23.159,0.02864,0.011167,1.2022,0.62049,0.24915,1.5422,1.6332,24702,0.028978,0.009442,0.97102,0.059052,16.231,5.8468,88.305,4.1334,11.202,0
0.03832,0.79128,-0.30756,0.59365,-90.554,0.042415,0.035945,0.26377,1.0391,0.20872,0.035945,0.04749,0.026287,0.035945,4930.2,0.074033,1.2638,0.035945,0.016129,35.897,1.0722,0.082583,0.017195,0.038537,0.20872,0.077035,0.38506,-0.55851,5.2711,0.35501,0.016129,128.81,2.8336,0.10437,0.082583,2.2384,6.6913,0.24311,0.037057,0.009476,0.24724,0.037057,72.418,36.522,0.17484,0.30409,37.3,0.059946,0.026899,0.56785,0.75689,0.35291,0.37902,0.44149,-57418,0.03763,0.1836,0.96237,0.1648,10.168,9.9941,123.97,2.9444,4.047,0
0.38659,1.1761,0.28624,1.4367,4.7951,-0.579,0.39257,-0.14973,2.7433,-0.17609,0.43691,0.59898,0.14845,0.39257,1054.1,0.34627,0.85027,0.39257,0.1431,33.887,1.3795,0.42271,0.14092,0.6107,-0.18775,0.34119,9.5333,4.9035,3.6325,0.2706,0.15926,102.67,3.5551,1.9811,0.41337,2.7433,1.3805,0.32149,0.15068,0.66288,0.089631,0.15408,67.48,33.592,1.5179,1.0481,39.899,0.40803,0.14874,0.80064,0.65539,0.28129,-3.0167,5.5076,1227.9,0.15068,-2.1954,0.85833,-2.8257,10.771,10.866,87.199,4.1858,46.997,0
0.15904,0.51538,0.008676,1.0171,-17.09,0.32985,0.20266,0.88369,1.0524,0.45544,0.20266,0.40021,0.078503,0.20266,652.33,0.55953,1.9403,0.20266,0.05517,16.889,1.3196,0.18617,0.043295,0.41147,0.45544,0.4749,0.53339,0.017892,4.6753,0.10537,0.05517,52.954,6.8928,0.36124,0.18617,3.7118,38.376,0.46443,0.050682,0.25406,0.06232,0.050682,38.395,21.506,0.93567,0.68147,17.774,0.10046,0.027349,0.99939,0.50639,0.14508,0.93916,0.95771,410.84,0.049808,0.3492,0.95019,0.019745,21.611,16.972,50.316,7.2541,7.575,0
0.46566,0.015262,0.83754,55.877,848.95,0,0.57759,64.522,0.88154,0.98474,0.6238,37.845,0.66739,0.57759,9.4686,38.549,65.522,0.57759,0.65521,98.28,1.636,0.61345,0.52824,0.93177,0.9788,31.215,13.274,5.6898,3.9251,-0.55168,0.65521,21.009,17.373,17.373,0.61639,0.88154,?,0.98474,0.69922,32.88,0.000815,0.69588,145.33,47.045,1.9618,40.325,326.75,0.60271,0.6837,55.877,0.015262,0.05756,6.6898,6.6898,7048,0.69922,0.47288,0.35248,0,3.7139,7.7584,6.3192,57.76,5.9887,0
0.14241,0.66362,0.2508,1.379,-19.514,0,0.14241,0.50688,3.5445,0.33638,0.14469,0.21519,0.042531,0.14241,1606.8,0.22717,1.5069,0.14241,0.040177,44.104,1.1395,0.13471,0.040177,0.25732,0.14262,0.22717,59.031,2.8687,4.1468,0.17648,0.040821,70.906,5.1476,5.1332,0.13799,3.5445,261.19,0.33823,0.03893,0.067672,0.15464,0.038004,89.361,45.257,0.3325,0.73179,45.891,0.12636,0.03565,1.3751,0.66177,0.19426,3.8475,3.8687,3517,0.03893,0.42336,0.96005,0.005512,8.2759,8.0651,68.146,5.3561,40.542,0
0.012474,0.94511,-0.010153,0.98926,-62.876,0,0.015038,0.058075,1.8204,0.054887,0.016289,0.015911,0.013258,0.015038,14293,0.025537,1.0581,0.015038,0.008261,60.375,?,0.013936,0.006852,0.015038,0.028416,0.022824,11.144,-0.1561,3.5772,0.51755,0.008948,192.58,1.8953,1.8953,0.029135,1.8204,?,0.054887,0.016004,0.003124,1.3677,0.007655,186.87,126.5,0.041426,0.67065,61.357,0.004838,0.002658,0.98926,0.94511,0.52762,0.8439,0.8439,-38.354,0.016004,0.22727,0.99175,0,6.0455,2.8855,189.5,1.9261,27.989,0
0.19754,0.34649,0.31277,2.037,21.315,0.39241,0.24583,1.572,1.091,0.54467,0.24583,0.81503,0.10807,0.24583,394.8,0.92451,2.8861,0.24583,0.082934,19.249,1.2876,0.26767,0.066643,0.48959,0.54467,0.78515,0.98523,0.81112,4.1724,0.072872,0.082934,40.522,9.0075,0.77253,0.26767,2.9855,10.21,0.58954,0.090302,0.43261,0.033291,0.090302,59.588,40.338,1.2637,1.5187,21.002,0.19317,0.065168,1.7732,0.30162,0.11102,1.4125,1.5289,4651.7,0.083437,0.36268,0.91656,0.082375,18.962,9.0485,37.141,9.8275,7.687,0
0.12626,0.56777,-0.15469,0.66813,-107.34,0.18767,0.12632,0.76127,1.1059,0.43223,0.12632,0.27101,0.13191,0.12632,1257.2,0.29032,1.7613,0.12632,0.10109,49.585,0.93696,0.12891,0.10104,0.18704,0.43223,0.2902,1.1409,-0.22465,4.7796,0.45303,0.10109,150.57,2.4241,0.22704,0.12891,1.2662,1.3936,0.53388,0.10316,0.005704,0.1115,0.10316,90.192,40.606,0.74376,0.30395,54.836,0.090396,0.072342,0.54851,0.46612,0.41252,0.62771,0.77535,-9312.3,0.095761,0.29211,0.90424,0.2352,7.3611,8.9887,136.15,2.6808,1.8147,0
0.14434,0.62695,0.11737,1.1961,-29.32,0.24595,0.20598,0.47138,1.0653,0.29553,0.20598,0.34414,0.064283,0.20598,803.19,0.45444,1.595,0.20598,0.046476,35.399,1.1444,0.22402,0.032568,0.36827,0.29553,0.35612,0.53845,0.41315,3.3533,0.13933,0.046476,52.512,6.9509,0.35732,0.22402,4.4676,10.075,0.32393,0.050545,0.04907,0.068039,0.050545,56.541,21.141,0.3358,0.47796,37.71,0.1451,0.032738,1.1419,0.59855,0.14387,1.0403,1.1403,264.78,0.061281,0.48841,0.93872,0.096084,10.311,17.265,49.294,7.4046,15.601,0
0.019736,0.85363,0.067563,1.1389,-96.544,-0.18417,0.022044,0.17146,1.253,0.14637,0.11016,0.045334,0.044824,0.022044,5547.7,0.065793,1.1715,0.022044,0.017593,104.12,1.9605,0.10996,0.015751,-0.088234,-0.16443,0.06309,1.2479,0.15142,4.7013,0.66791,0.038044,155.52,2.3469,1.3369,0.11179,1.253,0.5516,0.50243,0.089219,0.048934,0.19749,0.087758,154.4,50.282,0.055218,0.40391,114.32,0.07584,0.060527,0.64878,0.48625,0.42609,0.32804,1.1261,3396,0.089219,0.13484,0.98243,2.4326,3.5057,7.2591,141.65,2.5768,2.8082,0
0.022592,0.57236,0.13879,1.2457,-7.0166,0.11944,0.031951,0.74319,1.0241,0.42538,0.031951,0.056561,0.023572,0.031951,3094.4,0.11796,1.7471,0.031951,0.011155,24.319,1.049,0.062349,0.007888,0.15807,0.42538,0.10161,0.22294,0.46839,4.2394,0.13334,0.011155,73.727,4.9507,0.10893,0.062349,2.8772,68.622,0.43285,0.021769,0.34033,0.19219,0.021769,65.177,40.857,0.11839,0.90788,24.906,0.026785,0.009352,1.2294,0.56489,0.20199,1.4355,1.4608,2408.8,0.023568,0.053112,0.97643,0.017569,15.009,8.9335,71.989,5.0702,9.6657,0
0.074983,0.43474,0.17674,1.6125,6.7297,-0.12113,0.074983,1.3002,0.7537,0.56526,0.078145,0.25986,0.13782,0.074983,1527.6,0.23894,2.3002,0.074983,0.099486,75.534,1.0617,0.017548,0.099486,0.13892,0.007592,0.23894,5.5487,0.33054,5.5037,0.57473,0.22269,175.98,2.0742,1.3767,0.009848,0.7537,3.0448,0.66685,0.013066,0.040476,0.31203,0.023283,219.68,144.14,0.48074,1.072,95.12,-0.011346,-0.015053,1.0703,0.28856,0.48213,1.0571,1.2471,56371,0.20591,0.13265,0.83341,0.17972,4.8323,2.5322,139.74,2.612,1.4096,0
0.026678,0.59164,-0.015874,0.9654,-135.58,0,0.032812,0.69022,0.87534,0.40836,0.042614,0.071527,0.074465,0.032812,3313,0.11017,1.6902,0.032812,0.037485,110.16,1.0715,0.034959,0.030478,0.11275,0.26967,0.099803,3.5664,-0.028492,5.4368,0.6759,0.037485,209.87,1.7512,1.3578,0.077515,0.87534,1.3445,0.54126,0.088554,0.0179,0.29291,0.039938,181.24,71.084,0.10098,0.38951,120.03,0.00259,0.002958,0.74854,0.45874,0.57104,0.73296,0.97151,0.9654,0.088554,0.06533,0.90622,0.32545,3.3134,5.1348,191.29,1.9081,1.5711,0
0.13531,0.73913,0.11141,1.1809,-17.128,0.22757,0.18577,0.34577,1.0637,0.25557,0.18577,0.30158,0.054725,0.18577,1325.1,0.27546,1.3529,0.18577,0.049932,25.404,1.5016,0.22601,0.03637,0.30073,0.25557,0.2072,0.64619,0.4087,4.4866,0.19629,0.049932,64.283,5.678,0.30578,0.22601,3.7438,3.804,0.37871,0.060748,0.043644,0.099655,0.060748,68.725,43.321,0.52256,0.7605,27.023,0.20817,0.055954,0.98413,0.61598,0.17612,0.9375,1.3892,3416.3,0.059906,0.52946,0.94009,0.48185,14.368,8.4255,60.432,6.0398,13.648,0
0.008986,0.96012,-0.43468,0.5428,-328.65,0.008986,0.011718,0.041533,1.0266,0.039877,0.011718,0.012326,0.018972,0.011718,29906,0.012205,1.0415,0.011718,0.018972,67.708,?,0.012943,0.014549,0.011718,0.039877,0.00936,0.21512,-0.89819,4.995,1.5346,0.018972,576.78,0.63282,0.01348,0.012943,0.61786,42.746,0.049269,0.020954,0.012884,2.4389,0.020954,297.71,230,0.078429,0.42228,69.513,0.012943,0.020954,0.53749,0.95073,1.5802,0.0824,0.10181,-42975,0.025957,0.22535,0.97404,0.23553,5.3908,1.5869,561.81,0.64969,1.2763,0
0.066817,0.091794,0.59804,7.515,65.284,0.20578,0.072635,9.5224,1.0584,0.8741,0.072635,0.79128,0.063807,0.072635,332.87,1.0965,10.894,0.072635,0.046044,75.109,1.0367,0.067522,0.042356,0.19947,0.8741,1.0332,0.45301,1.9281,4.2266,-0.10176,0.046044,22.479,16.238,0.73558,0.067522,1.5849,?,0.8741,0.042803,2.8382,0.031587,0.042803,99.331,24.221,0.20583,3.9786,79.492,0.039502,0.025041,7.515,0.091794,0.061585,2.8181,2.8181,10076,0.055136,0.076441,0.94486,0,4.8596,15.069,21.239,17.185,5.086,0
0.078756,0.58032,0.28943,1.5017,-557.6,0,0.078756,0.7232,2.2312,0.41968,0.08004,0.13651,0.35608,0.078756,266.6,1.3691,1.7232,0.078756,0.035298,90.996,1.1353,0,0.035298,0.19576,0.17149,1.3691,0,2.1658,3.4503,0.2565,0.080812,235.55,1.5496,1.5405,0.054185,2.2312,?,0.41968,0.024285,0.029966,0.027026,0,138.9,47.904,0.14159,0.53752,227.1,-0.71574,-0.32079,1.4929,0.57694,0.64534,3.1405,3.1405,816.31,0.59932,0.18766,0.40686,0,4.0112,7.6195,94.38,3.8673,16.696,0
0.57789,0.25588,0.67656,3.644,97.731,0,0.57789,2.908,3.0619,0.74412,0.57789,2.2584,0.19259,0.57789,158.38,2.3046,3.908,0.57789,0.18874,0,?,0.56502,0.18874,0.57789,0.096622,2.3046,315970,10.015,3.3496,0.032172,0.18874,37.408,9.7572,9.7572,0.5652,3.0619,?,0.74412,0.18459,0.62273,0.014787,0.18453,92.158,92.158,?,3.644,0,0.55322,0.18068,3.644,0.25588,0.10249,11.015,11.015,1513.4,0.18459,0.77661,0.81205,0,?,3.9606,30.503,11.966,45.324,0
0.3001,0.37279,0.50468,2.3538,42.277,0.27624,0.3812,1.6825,3.4559,0.62721,0.43155,1.0226,0.11845,0.3812,332.4,1.0981,2.6825,0.3812,0.1103,14.24,1.2385,0.43022,0.086835,0.66697,0.57634,0.88051,8.5449,4.1189,3.2935,0.10345,0.11115,45.167,8.0811,8.0811,0.44341,3.4559,?,0.62721,0.1283,0.092896,0.02711,0.12449,89.017,74.776,2.2257,1.9921,16.337,0.40207,0.11634,2.3538,0.37279,0.12375,5.1189,5.1189,992.04,0.1283,0.47846,0.88987,0,25.631,4.8812,39.372,9.2705,28.205,0
0.071507,0.71141,0.050685,1.0714,-59.038,0.1396,0.085801,0.39327,1.0353,0.27978,0.085801,0.12081,0.036345,0.085801,2697.1,0.13533,1.4057,0.085801,0.032391,59.808,1.1499,0.1036,0.026995,0.17584,0.27978,0.11524,0.40488,0.21196,4.9079,0.26138,0.032391,101.31,3.6029,0.14562,0.1036,2.7042,268.57,0.28099,0.039109,0.075422,0.20504,0.039109,97.462,37.654,0.16475,0.4602,61.916,0.093123,0.035155,1.0695,0.71019,0.27756,1.17,1.1751,4100.1,0.034052,0.25559,0.96595,0.00435,6.1029,9.6935,97.859,3.7299,11.078,0
0.083814,0.76404,0.092074,1.1429,10.183,0.19372,0.10396,0.30883,1.0507,0.23596,0.10396,0.16134,0.046715,0.10396,2596.7,0.14056,1.3088,0.10396,0.045223,0.1267,1.3973,0.10816,0.036458,0.24007,0.23596,0.11419,0.49434,0.34938,5.5663,0.31904,0.045223,107.5,3.3954,0.14156,0.10816,2.323,6.1485,0.35561,0.047048,0.093232,0.2251,0.047048,107.39,107.26,105.03,1.1416,0.13313,0.10473,0.045556,0.96391,0.64439,0.29452,0.89536,1.3494,33917,0.048267,0.3552,0.95173,0.50707,2880.8,3.4029,102.31,3.5676,8.7234,0
0.010818,0.92316,-0.022345,0.9745,-20.424,0,0.010818,0.083242,3.2889,0.076845,0.023103,0.012345,0.008153,0.010818,12567,0.029045,1.0832,0.010818,0.003289,16.262,1.1723,0.022338,0.003289,0.075217,0,0.029045,1.8184,-0.153,3.4523,0.27644,0.006583,97.867,3.7296,3.5403,0.020685,3.2889,15.102,0.12369,0.006289,0.033769,0.80273,0.006792,91.488,75.226,0.073828,0.80729,16.365,0.006343,0.001929,0.92504,0.8763,0.26813,0.52617,0.84691,-63.304,0.006289,0.14078,0.99671,0.60958,22.445,4.8521,97.251,3.7532,22.52,0
0.10199,0.45862,0.36111,2.3637,40.869,-0.012786,0.10199,1.1804,2.6742,0.54138,0.13195,0.38516,0.054844,0.10199,1141.4,0.31979,2.1804,0.10199,0.03814,15.069,?,0,0.03814,0.10199,0.38609,0.31979,0,0.96533,3.766,0.11591,0.090023,42.899,8.5084,4.9127,0.02341,2.6742,6.6837,0.61851,0.008754,0.56138,0.34223,0,65.142,50.072,0.92382,1.9468,17.886,-0.04467,-0.016704,1.3648,0.26481,0.11753,1.4472,1.6534,2106.8,0.15747,0.1884,0.85456,0.14247,24.222,7.2894,36.143,10.099,7.1487,0
0.15241,0.36477,0.335,2.5175,36.563,0.49964,0.18967,1.6981,1.1094,0.61943,0.18967,0.85916,0.1128,0.18967,518.73,0.70364,2.7414,0.18967,0.083354,21.33,1.2682,0.2236,0.066978,0.61733,0.61943,0.60149,1.0902,0.75411,4.3289,0.080235,0.083354,39.286,9.2909,0.61299,0.2236,2.2876,2.9359,0.76343,0.098266,0.82762,0.041268,0.098266,59.84,38.511,1.1462,1.9151,23.663,0.15661,0.068823,1.5236,0.22076,0.10763,1.3944,1.7185,7144.3,0.098606,0.24605,0.90139,0.23248,17.112,9.4779,35.412,10.307,5.1223,0
0.1293,0.1552,0.60015,4.867,159.27,0.30015,0.16161,5.325,1.1395,0.82643,0.16161,1.0413,0.15774,0.16161,273.49,1.3346,6.4434,0.16161,0.12308,23.141,1.1173,0.16002,0.09847,0.37912,0.82643,1.1264,1.3887,2.4531,4.3626,-0.19459,0.12308,49.159,7.4248,1.0311,0.16002,1.3379,?,0.82643,0.12187,2.8219,0.024824,0.12187,88.227,65.086,1.5531,4.3306,26.37,0.1145,0.087201,4.867,0.1552,0.13468,3.378,3.378,13831,0.12244,0.15646,0.87756,0,15.773,5.608,43.14,8.4607,5.3672,0
-0.006704,0.73547,-0.12345,0.80974,-80.957,-0.006704,-0.005783,0.35755,1.0105,0.26297,-0.005783,-0.008913,0.018082,-0.005783,7944.8,0.045942,1.3597,-0.005783,-0.003094,54.686,?,0.006411,-0.003588,-0.005783,0.26297,0.044689,0.034669,-0.26009,4.7538,0.3919,-0.003094,128.06,2.8502,0.008717,0.006411,1.8755,2.8316,0.34963,0.003431,0.010257,0.52585,0.003431,101.32,46.63,-0.023945,0.37821,55.262,-0.033161,-0.017745,0.71433,0.64881,0.35085,0.55405,0.73664,-7003.6,0.01041,-0.025493,0.98959,0.32954,6.6744,7.8276,126.73,2.8802,3.9371,0
0.17881,0.22721,0.28101,2.3835,17.316,0.39162,0.22229,3.1663,1.1743,0.7194,0.22229,1.0944,0.16035,0.22229,330.6,1.104,4.4013,0.22229,0.1421,50.574,1.3224,0.21986,0.1143,0.48702,0.7194,0.91268,1.6504,0.54472,5.5731,0.13986,0.1421,55.652,6.5586,0.96767,0.21986,1.5786,11.098,0.74349,0.14054,0.049057,0.03007,0.14054,110.63,60.058,0.82495,1.3163,59.389,0.19131,0.12229,2.1308,0.20312,0.15247,1.3945,1.4412,105160,0.14843,0.24856,0.85157,0.033489,7.2171,6.0774,47.391,7.7018,3.0324,0
0.20005,0.27164,0.65211,3.5497,50.219,0,0.32154,2.6813,1.9802,0.72836,0.32154,1.2572,0.17196,0.32154,291.17,1.2536,3.6813,0.32154,0.16237,74.996,0.95713,0.27143,0.10103,0.63163,0.67999,0.80635,?,7.0778,3.889,0.085582,0.16237,54.03,6.7555,6.3605,0.25245,1.9802,?,0.72836,0.12749,0.42631,0.031178,0.13707,147.24,72.247,0.49169,1.9589,85.954,0.25245,0.12749,3.3422,0.25576,0.14803,7.9054,7.9054,5050,0.12749,0.27466,0.84444,0,4.8669,5.0521,47.142,7.7426,21.493,0
