Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
c-1,c-18,c-3,1334,MQ,DFW,SAV,925,Y
c-4,c-29,c-5,1942,NW,MDW,MSP,349,N
c-2,c-26,c-7,2059,UA,ORD,MCO,1005,N
c-4,c-15,c-5,730,CO,EWR,LAS,2227,N
c-9,c-27,c-3,1726,NW,LAX,DTW,1979,N
c-2,c-11,c-5,2121,XE,IAH,SHV,192,Y
c-5,c-7,c-6,1800,WN,PHX,ABQ,328,N
c-4,c-11,c-1,1558,UA,SFO,ORD,1846,N
c-9,c-17,c-6,1533,FL,RSW,DCA,892,N
c-1,c-3,c-2,638,FL,BOS,PHL,280,N
c-1,c-21,c-5,830,DL,DEN,ATL,1199,N
c-3,c-8,c-2,1240,AA,DFW,OMA,583,N
c-2,c-8,c-3,1122,EV,ATL,FLO,273,N
c-7,c-31,c-1,1522,NW,MSP,DCA,931,N
c-2,c-6,c-1,1327,CO,IAH,MIA,964,N
c-6,c-14,c-3,1143,DL,FLL,BDL,1173,Y
c-6,c-1,c-3,1147,EV,PFN,ATL,247,Y
c-5,c-12,c-5,1711,NW,DTW,MDT,370,N
c-11,c-3,c-5,1300,WN,OAK,LAX,337,N
c-1,c-1,c-7,1053,US,FLL,EYW,145,N
c-12,c-26,c-2,1026,B6,RSW,BOS,1249,Y
c-7,c-28,c-5,1006,UA,BUR,SFO,326,Y
c-3,c-13,c-1,1651,NW,MSP,ATL,906,Y
c-9,c-26,c-1,604,DH,ALB,IAD,325,N
c-1,c-26,c-4,1332,DL,ATL,LIT,453,N
c-6,c-26,c-1,1716,AS,ANC,SEA,1449,N
c-4,c-25,c-1,522,HA,HNL,ITO,216,N
c-3,c-21,c-2,1600,WN,LAX,SJC,308,N
c-10,c-18,c-3,1544,UA,LAX,SFO,337,N
c-12,c-1,c-4,1349,HP,LAS,DTW,1750,N
c-8,c-27,c-7,914,DL,ATL,SRQ,445,N
c-7,c-28,c-4,525,OH,GSO,MCO,534,N
c-11,c-18,c-5,710,WN,SJC,SAN,417,N
c-1,c-13,c-5,727,CO,DEN,IAH,861,N
c-6,c-2,c-5,632,AA,LAX,SFO,337,N
c-6,c-17,c-6,1427,XE,EWR,DAB,884,N
c-8,c-9,c-2,1320,MQ,SFO,SNA,372,N
c-1,c-12,c-4,1125,CO,MFE,IAH,316,N
c-2,c-26,c-7,1820,WN,OKC,PHX,833,N
c-5,c-3,c-2,2103,XE,IAH,OKC,395,N
c-5,c-13,c-5,1803,OO,SEA,PDX,129,N
c-3,c-8,c-2,525,DL,DFW,ATL,732,N
c-5,c-23,c-1,1922,HP,PHX,SNA,338,N
c-9,c-17,c-6,2000,EV,CHO,ATL,457,N
c-5,c-26,c-4,1919,US,CLT,RSW,600,Y
c-9,c-4,c-1,1213,WN,MDW,BWI,611,N
c-11,c-16,c-4,751,AA,DFW,TPA,929,N
c-11,c-1,c-3,713,AS,PDX,LAX,834,Y
c-1,c-13,c-5,1923,DL,RDU,CVG,390,Y
c-4,c-21,c-5,803,OO,SLC,SAN,626,N
c-12,c-17,c-6,612,NW,DFW,MSP,852,N
c-2,c-13,c-1,930,OO,SFO,RDM,462,N
c-4,c-17,c-1,1220,NW,DTW,DEN,1123,N
c-4,c-12,c-2,1330,EV,ATL,ICT,781,Y
c-12,c-24,c-7,1031,WN,ELP,PHX,347,N
c-6,c-13,c-2,754,MQ,DCA,BOS,399,N
c-7,c-10,c-1,1602,DL,DCA,ATL,547,N
c-10,c-20,c-5,641,WN,CMH,MDW,284,N
c-9,c-4,c-7,2202,B6,BUF,JFK,301,N
c-12,c-23,c-5,812,MQ,LGA,CLE,418,N
c-4,c-12,c-3,1614,XE,LFT,IAH,201,Y
c-10,c-31,c-1,1636,OO,PSP,SLC,541,N
c-2,c-16,c-4,1840,XE,EWR,MKE,725,Y
c-8,c-14,c-7,800,FL,MCO,BWI,787,N
c-1,c-8,c-7,1427,EV,SAV,ATL,215,N
c-11,c-16,c-4,1037,XE,IAH,GPT,376,N
c-2,c-10,c-5,1014,AA,SJC,ORD,1829,Y
c-1,c-13,c-5,725,WN,SEA,SMF,605,N
c-6,c-23,c-5,714,WN,TPA,JAX,180,N
c-7,c-26,c-3,1640,MQ,MDW,DFW,797,N
c-7,c-31,c-1,748,XE,IAH,CMH,986,N
c-2,c-26,c-7,1654,XE,CLE,MSN,402,N
c-10,c-27,c-5,710,AA,LAX,MIA,2342,N
c-9,c-20,c-3,554,FL,BOS,ATL,946,N
c-1,c-16,c-7,1912,HP,PHX,ORD,1440,N
c-11,c-22,c-3,2300,EV,ATL,GSP,153,N
c-11,c-7,c-1,1122,DL,TLH,ATL,223,N
c-3,c-2,c-3,1410,MQ,DFW,CLE,1021,Y
c-8,c-19,c-6,720,OH,MSN,CVG,373,N
c-8,c-12,c-6,1941,US,CLT,RSW,600,N
c-8,c-1,c-1,1654,F9,DEN,LGA,1619,N
c-3,c-2,c-3,1413,OO,SAN,LAX,109,N
c-7,c-10,c-7,1630,NW,MSP,MEM,700,N
c-7,c-25,c-1,1251,AS,FAI,ANC,261,N
c-4,c-1,c-6,1803,MQ,DFW,CMI,693,N
c-10,c-19,c-3,1346,DL,LAS,SLC,368,N
c-2,c-26,c-6,616,DL,SMF,SLC,532,N
c-8,c-24,c-4,1828,XE,GSO,IAH,986,N
c-2,c-18,c-6,1750,US,PHL,BUF,279,Y
c-4,c-20,c-3,1056,US,PHL,MIA,1013,N
c-10,c-24,c-2,747,WN,ELP,SAT,496,N
c-2,c-21,c-2,1213,AA,DTW,MIA,1145,N
c-5,c-24,c-3,1908,XE,IAH,GRR,1042,N
c-10,c-10,c-2,847,US,DCA,BOS,399,N
c-4,c-3,c-1,734,US,PHL,SEA,2378,N
c-4,c-3,c-1,635,EV,LAN,ATL,630,N
c-8,c-9,c-3,1231,NW,RDU,DTW,501,N
c-7,c-18,c-1,814,MQ,DFW,DSM,624,N
c-9,c-24,c-7,1525,DL,ATL,PDX,2172,N
c-5,c-20,c-6,1652,NW,ATL,MEM,332,N
c-3,c-17,c-5,1325,WN,LAS,PHX,256,N
c-5,c-1,c-1,1541,AA,AUS,SJC,1476,Y
c-8,c-20,c-6,950,US,CLT,ORD,599,N
c-8,c-16,c-2,1219,DL,OAK,ATL,2130,N
c-10,c-30,c-1,815,WN,SMF,MDW,1790,N
c-10,c-20,c-4,1041,CO,IAH,DEN,861,N
c-6,c-9,c-4,1549,OO,ORD,FWA,157,N
c-10,c-8,c-6,1158,AA,JFK,LAX,2475,N
c-1,c-22,c-6,1159,AA,ORD,HNL,4243,Y
c-1,c-30,c-7,1030,OO,DEN,COS,72,Y
c-6,c-15,c-3,1913,AS,PDX,SMF,479,Y
c-2,c-18,c-5,1234,FL,ATL,FNT,644,N
c-12,c-18,c-1,2017,AS,SEA,PHX,1107,Y
c-11,c-22,c-3,2106,AA,DFW,PHL,1302,N
c-2,c-25,c-5,1125,WN,MSY,DAL,437,N
c-3,c-27,c-7,2030,WN,MSY,HOU,303,N
c-12,c-18,c-1,1815,YV,OAK,PHX,646,N
c-10,c-11,c-3,958,OO,SMX,LAX,135,N
c-11,c-23,c-4,1351,AQ,LIH,HNL,102,N
c-6,c-16,c-4,1138,US,BOS,DCA,399,N
c-6,c-5,c-7,1548,DH,IAD,PBI,859,Y
c-4,c-17,c-1,1440,AA,DFW,PBI,1103,Y
c-1,c-9,c-1,2036,AA,STL,SEA,1710,Y
c-6,c-30,c-5,1348,WN,LAX,SMF,373,N
c-7,c-2,c-7,1546,XE,CLE,MDT,280,N
c-3,c-6,c-1,740,WN,DAL,AUS,189,N
c-11,c-17,c-4,1916,DL,LEX,CVG,70,N
c-5,c-7,c-7,1636,HA,HNL,OGG,100,N
c-5,c-15,c-1,1145,DL,LGA,MCO,950,Y
c-3,c-26,c-7,1812,FL,ATL,PBI,545,N
c-8,c-16,c-2,1612,WN,OAK,SAN,446,Y
c-8,c-18,c-4,1432,AS,PDX,OAK,543,N
c-8,c-11,c-5,1259,AS,ANC,SEA,1449,N
c-4,c-11,c-1,1439,UA,ONT,DEN,819,N
c-10,c-13,c-5,1144,DL,SFO,CVG,2036,N
c-5,c-2,c-1,2020,WN,LAX,SMF,373,N
c-5,c-27,c-5,630,US,PHL,CLT,448,N
c-12,c-16,c-5,1411,OO,RAP,DEN,301,N
c-12,c-22,c-5,610,MQ,LAX,SAN,109,N
c-11,c-19,c-6,1003,OO,ORD,SGF,438,N
c-4,c-14,c-5,753,XE,IAH,MKE,984,N
c-3,c-21,c-2,1739,AA,STL,DFW,551,N
c-12,c-31,c-7,2125,B6,JFK,RIC,288,N
c-4,c-21,c-5,902,MQ,OKC,DFW,175,N
c-9,c-26,c-1,750,UA,SFO,DEN,967,N
c-8,c-27,c-7,831,YV,IAD,SAV,515,N
c-10,c-25,c-2,951,DL,SLC,BWI,1864,N
c-7,c-21,c-4,2152,NW,FAI,MSP,2466,N
c-6,c-26,c-7,2145,FL,ATL,MDW,590,Y
c-2,c-23,c-4,941,OO,LAN,ORD,179,N
c-9,c-10,c-7,1242,OH,BOS,RDU,612,N
c-12,c-2,c-6,1529,AA,DFW,LGA,1389,N
c-9,c-29,c-5,1653,AA,DFW,DEN,641,N
c-6,c-29,c-4,1852,FL,DFW,ATL,732,N
c-10,c-31,c-2,1331,UA,SAN,IAD,2253,Y
c-1,c-3,c-2,1746,CO,IAH,SNA,1347,Y
c-7,c-1,c-6,1818,FL,MCO,HPN,972,N
c-4,c-22,c-6,1706,OO,SLC,OMA,839,N
c-8,c-2,c-2,1233,OO,FCA,SLC,532,N
c-11,c-18,c-6,605,MQ,TOL,ORD,214,N
c-12,c-16,c-5,1946,AS,SFO,SEA,679,Y
c-3,c-14,c-1,1710,MQ,XNA,LGA,1147,N
c-9,c-26,c-2,1622,DL,ATL,LIT,453,N
c-6,c-27,c-1,2057,FL,BWI,CLT,361,Y
c-10,c-19,c-3,800,AA,MIA,LAX,2342,N
c-7,c-29,c-5,1944,DL,PBI,ATL,545,N
c-6,c-5,c-7,1649,DL,SLC,ATL,1589,N
c-12,c-25,c-1,1735,WN,OAK,SNA,371,N
c-10,c-17,c-1,840,MQ,ABI,DFW,158,Y
c-2,c-24,c-5,1910,UA,IAD,SJC,2400,N
c-6,c-27,c-2,1622,F9,DEN,MSP,680,Y
c-11,c-17,c-4,1010,EV,SAT,SLC,1086,N
c-10,c-31,c-2,1929,EV,MDW,ATL,590,N
c-2,c-18,c-6,1117,MQ,DFW,CHA,695,Y
c-4,c-27,c-3,633,MQ,CMH,RDU,361,N
c-12,c-30,c-5,1025,XE,IAH,BTR,253,N
c-6,c-26,c-1,1022,NW,MSP,DCA,931,N
c-7,c-24,c-1,705,AA,JFK,SFO,2586,N
c-8,c-3,c-4,1343,OO,MEM,DEN,872,N
c-6,c-4,c-6,537,US,BWI,CLT,361,N
c-11,c-3,c-4,1307,HP,PHX,RDU,1891,N
c-5,c-10,c-2,1322,XE,IND,EWR,644,N
c-6,c-12,c-1,1053,US,LGA,PIT,335,N
c-6,c-25,c-6,1034,AS,SNA,OAK,371,N
c-10,c-25,c-3,739,US,CLT,LAX,2125,N
c-4,c-5,c-2,1624,MQ,DFW,TUL,237,Y
c-12,c-2,c-5,1153,EV,APF,ATL,540,N
c-6,c-24,c-5,1110,AA,DFW,JAX,919,Y
c-11,c-8,c-2,1229,OO,SAN,LAX,109,N
c-9,c-15,c-4,1202,EV,MCI,SLC,919,N
c-10,c-11,c-2,657,DL,ATL,EWR,745,N
c-6,c-29,c-3,1907,NW,MSP,CMH,627,Y
c-8,c-5,c-5,1424,CO,FLL,EWR,1065,Y
c-3,c-19,c-6,2028,OO,SLC,TWF,175,Y
c-3,c-18,c-5,1714,WN,DAL,AUS,189,N
c-4,c-7,c-4,1656,XE,DAY,CLE,162,N
c-5,c-16,c-2,1515,MQ,DFW,VPS,626,N
c-12,c-8,c-5,623,DL,SAN,ATL,1891,N
c-7,c-9,c-6,1447,OH,CVG,AUS,958,Y
c-10,c-16,c-1,1924,NW,MSP,STL,449,N
c-9,c-12,c-2,1753,YV,COS,PHX,551,N
c-1,c-17,c-2,1403,UA,SFO,ORD,1846,N
c-7,c-28,c-5,1839,CO,IAH,BWI,1235,Y
c-8,c-7,c-1,1124,US,LAS,SAN,258,N
c-10,c-14,c-6,2256,B6,SJC,JFK,2569,Y
c-7,c-18,c-1,2245,DL,HNL,SLC,2994,N
c-5,c-6,c-5,1018,EV,BUF,CVG,410,N
c-11,c-21,c-2,1534,OO,ORD,CLE,316,N
c-6,c-27,c-2,2124,EV,ATL,AGS,143,Y
c-5,c-7,c-6,1415,WN,MDW,CLE,307,N
c-11,c-26,c-7,1818,WN,TPA,MSY,487,N
c-3,c-16,c-4,1908,XE,CLE,RDU,416,N
c-5,c-7,c-7,2039,XE,CLE,DFW,1021,N
c-2,c-24,c-4,2146,US,TPA,PIT,873,Y
c-12,c-27,c-3,1700,TZ,PHX,HNL,2917,N
c-1,c-22,c-7,1138,US,MIA,PHL,1013,N
c-7,c-19,c-3,1228,MQ,DFW,MAF,309,Y
c-2,c-20,c-7,959,DL,ATL,DEN,1199,N
c-7,c-11,c-2,1701,WN,OAK,ONT,361,N
c-4,c-20,c-4,1220,UA,SFO,PHX,651,N
c-7,c-7,c-4,941,OO,CMH,ORD,296,N
c-8,c-19,c-6,1435,US,SJU,PHL,1576,N
c-2,c-4,c-5,1559,OO,LAX,SBA,89,N
c-7,c-18,c-1,725,WN,PHX,BWI,1999,N
c-9,c-25,c-7,1751,FL,PHF,LGA,288,Y
c-1,c-6,c-5,625,MQ,BTR,DFW,383,N
c-5,c-17,c-2,804,UA,LGA,ORD,733,N
c-10,c-14,c-6,1752,YV,IAD,LGA,229,Y
c-10,c-6,c-5,1946,MQ,CLT,ORD,599,N
c-7,c-24,c-7,753,US,CLT,FLL,631,N
c-8,c-18,c-4,2055,FL,LGA,ATL,761,Y
c-11,c-11,c-6,1829,WN,OKC,DAL,181,N
c-8,c-30,c-3,1002,US,PHL,RSW,992,Y
c-1,c-5,c-4,2026,AA,DFW,SEA,1660,N
c-11,c-13,c-7,1722,DL,STL,ATL,483,N
c-5,c-17,c-3,1133,CO,IAH,SFO,1635,N
c-1,c-11,c-2,2002,UA,DEN,COS,72,N
c-6,c-28,c-2,1100,WN,LAX,OAK,337,N
c-6,c-1,c-4,922,MQ,LGA,RDU,431,N
c-4,c-28,c-5,2250,NW,GTF,FCA,146,N
c-6,c-7,c-2,1459,OH,CVG,CLT,335,N
c-7,c-15,c-6,815,AA,MIA,EWR,1086,N
c-12,c-29,c-4,1616,OO,FAT,SFO,158,N
c-5,c-3,c-2,2053,HP,RDU,LAS,2027,N
c-2,c-3,c-4,1447,OO,SLC,GJT,217,N
c-3,c-11,c-5,1819,DH,TYS,IAD,419,N
c-2,c-10,c-5,2038,WN,BNA,HOU,670,Y
c-8,c-29,c-1,944,OO,LAX,SJC,308,N
c-4,c-25,c-1,1317,AS,SEA,SMF,605,N
c-1,c-10,c-2,1757,F9,DEN,SNA,846,N
c-6,c-29,c-3,1406,MQ,BUF,ORD,473,N
c-7,c-5,c-2,842,AA,MCO,LGA,950,N
c-2,c-2,c-3,1955,WN,BWI,FLL,925,N
c-5,c-30,c-1,1346,UA,ORD,ATL,606,Y
c-11,c-16,c-3,855,WN,BNA,JAX,484,N
c-1,c-17,c-2,1646,OO,SFO,FAT,158,N
c-7,c-27,c-3,1017,MQ,BUF,DFW,1212,Y
c-2,c-26,c-6,1546,HP,LAS,OAK,407,N
c-7,c-7,c-5,735,MQ,CMI,DFW,693,N
c-6,c-8,c-3,1602,TZ,LGA,MDW,725,N
c-8,c-11,c-5,1448,OO,SAN,SLC,626,N
c-4,c-21,c-4,1602,FL,MDW,ATL,590,N
c-2,c-27,c-1,1121,XE,TYS,IAH,772,N
c-10,c-25,c-2,927,AS,ANC,SEA,1449,N
c-10,c-27,c-5,826,US,DCA,FLL,899,N
c-5,c-20,c-6,955,MQ,ORD,DSM,299,N
c-10,c-8,c-7,652,AS,SEA,LAX,954,N
c-5,c-13,c-6,1557,UA,SFO,JFK,2586,N
c-9,c-17,c-7,1922,AA,DFW,MCO,984,Y
c-2,c-6,c-1,857,NW,BIL,MSP,748,N
c-8,c-11,c-5,2401,EV,ATL,CLE,554,Y
c-10,c-5,c-3,1450,MQ,ORD,DSM,299,N
c-1,c-20,c-4,1550,OO,IAH,BPT,79,N
c-5,c-6,c-6,1040,WN,ONT,SMF,389,N
c-4,c-20,c-3,1501,MQ,CLE,DFW,1021,N
c-3,c-18,c-5,1918,NW,TPA,IND,838,N
c-7,c-1,c-5,1130,US,IAH,PHL,1324,N
c-3,c-7,c-2,1830,WN,DAL,HOU,239,N
c-11,c-14,c-1,920,WN,SJC,BUR,296,N
c-1,c-1,c-7,1437,UA,DCA,ORD,612,N
c-3,c-27,c-7,1955,WN,MCI,OKC,313,N
c-2,c-21,c-2,800,UA,LAX,IAD,2288,N
c-11,c-30,c-3,1825,UA,ORD,BDL,783,N
c-4,c-16,c-6,1652,AA,DFW,MIA,1121,Y
c-3,c-23,c-3,650,AS,SIT,JNU,95,Y
c-12,c-10,c-7,1655,OO,SFO,CEC,304,N
c-6,c-11,c-7,1603,US,CLT,LGA,544,N
c-7,c-12,c-2,1355,AA,DCA,DFW,1192,N
c-1,c-7,c-6,1251,NW,MSP,FAR,223,N
c-11,c-15,c-3,1427,DL,MCO,ATL,403,N
c-2,c-12,c-6,927,HP,ELP,PHX,347,Y
c-7,c-8,c-6,1114,WN,LAS,ONT,197,N
c-12,c-8,c-4,1203,UA,ORD,PDX,1739,N
c-12,c-18,c-1,1452,XE,TYS,EWR,631,Y
c-10,c-11,c-2,707,OO,COS,DEN,72,N
c-2,c-9,c-3,1010,HP,DCA,PHX,1979,N
c-6,c-27,c-2,1311,DL,PBI,JFK,1028,Y
c-9,c-10,c-6,835,MQ,DFW,GSO,999,N
c-3,c-24,c-4,2155,WN,SMF,SEA,605,Y
c-12,c-13,c-3,913,WN,LBB,DAL,293,N
c-8,c-13,c-7,917,MQ,BTR,DFW,383,N
c-6,c-23,c-5,1654,AA,XNA,ORD,522,N
c-5,c-7,c-6,1238,DL,CVG,LGA,585,N
c-7,c-8,c-5,2012,AA,DFW,IAH,224,Y
c-7,c-3,c-1,953,YV,RDU,ORD,647,N
c-9,c-13,c-2,1010,MQ,TYR,DFW,103,N
c-4,c-6,c-3,1103,EV,HOU,ATL,696,N
c-3,c-17,c-4,2125,DH,IAD,SDF,451,N
c-7,c-5,c-2,1306,DL,ORD,ATL,606,N
c-11,c-16,c-3,1100,AA,DFW,LAX,1235,N
c-12,c-28,c-4,1618,WN,LAS,MDW,1521,Y
c-6,c-7,c-3,1214,AA,LGA,MIA,1097,N
c-11,c-21,c-2,1344,US,SAN,LAS,258,N
c-7,c-18,c-1,910,WN,MCO,BWI,787,N
c-7,c-7,c-5,918,NW,MEM,PHX,1263,N
c-9,c-15,c-4,2246,HP,LAS,RDU,2027,N
c-7,c-28,c-4,2055,WN,JAX,FLL,318,N
c-6,c-29,c-4,644,WN,FLL,JAX,318,N
c-4,c-3,c-7,2355,EV,ATL,HSV,151,N
c-9,c-15,c-5,917,OO,FSD,DEN,483,N
c-12,c-16,c-5,935,OO,ONT,SLC,558,N
c-2,c-8,c-2,1140,UA,ORD,MSY,837,N
c-1,c-28,c-6,149,XE,PHX,IAH,1009,N
c-1,c-23,c-1,1933,UA,ONT,SFO,363,N
c-3,c-10,c-4,1418,AA,STL,BOS,1046,N
c-5,c-25,c-3,1515,WN,LAS,PHX,256,Y
c-10,c-13,c-4,1100,WN,MDW,FLL,1166,N
c-7,c-6,c-4,1621,AA,JFK,SJU,1597,Y
c-1,c-17,c-1,1638,MQ,ORD,XNA,522,N
c-5,c-9,c-2,946,NW,MCO,DTW,957,N
c-5,c-31,c-3,734,AA,SAN,ORD,1723,N
c-3,c-5,c-6,942,HP,PHX,STL,1262,N
c-9,c-17,c-6,1050,EV,LAS,SLC,368,N
c-2,c-6,c-7,1823,MQ,MCO,RDU,534,N
c-5,c-18,c-4,1005,US,LAS,ORD,1515,Y
c-9,c-3,c-6,606,F9,DEN,MDW,895,N
c-3,c-10,c-4,741,UA,MSY,LAX,1671,N
c-3,c-6,c-7,545,FL,BMI,ATL,533,N
c-3,c-19,c-7,1310,YV,BNA,IAD,542,N
c-7,c-26,c-2,1616,CO,AUS,IAH,140,N
c-2,c-28,c-2,906,OO,SFO,ACV,250,N
c-3,c-26,c-6,1851,UA,LAX,HNL,2556,N
c-10,c-25,c-2,1255,OO,COD,SLC,298,N
c-7,c-17,c-1,1758,NW,BNA,MSP,695,N
c-10,c-8,c-6,1301,DL,DFW,ATL,732,N
c-3,c-14,c-2,1307,US,PHX,RDU,1891,N
c-6,c-17,c-6,1141,AA,COS,DFW,592,Y
c-6,c-4,c-6,945,CO,IAH,SLC,1195,Y
c-6,c-6,c-2,1915,AA,MIA,STT,1107,N
c-6,c-27,c-2,1106,DL,ATL,BOS,946,N
c-7,c-30,c-6,1010,WN,DTW,BNA,457,N
c-5,c-28,c-7,1617,NW,BNA,MEM,200,N
c-5,c-22,c-1,1057,XE,EWR,DCA,199,N
c-5,c-9,c-2,1325,EV,BNA,ATL,214,N
c-6,c-1,c-4,1040,WN,DAL,LBB,293,Y
c-12,c-30,c-6,1148,MQ,DFW,SHV,190,Y
c-2,c-27,c-7,1802,DH,JAX,IAD,631,N
c-2,c-18,c-6,2107,DL,SLC,PDX,630,N
c-6,c-27,c-1,1231,WN,CLE,BWI,314,N
c-3,c-22,c-3,940,EV,ATL,AVP,714,N
c-10,c-5,c-4,1925,YV,CLT,GSO,83,N
c-5,c-25,c-4,1043,OH,CVG,GRR,268,N
c-4,c-30,c-6,1735,NW,DTW,MCI,629,N
c-1,c-25,c-3,1705,NW,DTW,CLT,500,N
c-2,c-16,c-3,1344,TZ,SRQ,IND,876,N
c-5,c-7,c-6,1030,OO,SFO,FAT,158,Y
c-1,c-28,c-6,1348,XE,MKE,IAH,984,N
c-12,c-22,c-5,1444,WN,HOU,DAL,239,N
c-9,c-11,c-1,1550,OH,MCI,CVG,539,N
c-1,c-24,c-1,1546,XE,BWI,EWR,169,Y
c-8,c-28,c-1,2055,WN,MCI,BNA,491,N
c-2,c-3,c-5,1729,OH,LGA,GSP,610,N
c-6,c-29,c-4,707,DL,MCO,ATL,403,N
c-3,c-2,c-3,931,HP,EWR,PHX,2133,N
c-5,c-22,c-7,942,DL,ATL,TLH,223,N
c-6,c-24,c-6,755,CO,IAH,LAX,1379,N
c-5,c-20,c-5,915,CO,IAH,MSY,305,N
c-4,c-11,c-2,627,NW,GRR,DTW,120,N
c-11,c-13,c-7,1048,AA,ORD,SJU,2072,N
c-4,c-24,c-1,644,CO,FLL,IAH,965,N
c-5,c-22,c-7,2026,EV,GPT,ATL,352,N
c-4,c-13,c-4,1656,MQ,IAD,ORD,589,N
c-1,c-9,c-7,947,NW,STL,DTW,440,N
c-3,c-9,c-4,2233,UA,ORD,PIT,412,Y
c-9,c-23,c-5,605,MQ,LAW,DFW,140,N
c-3,c-7,c-2,755,WN,BUR,OAK,325,N
c-9,c-29,c-5,2141,UA,IAD,MCO,758,N
c-7,c-20,c-4,1748,MQ,CID,DFW,685,N
c-4,c-5,c-3,2225,YV,PSP,LAS,173,Y
c-9,c-26,c-2,657,DL,MSY,ATL,425,N
c-1,c-24,c-2,1336,OO,DSM,ORD,299,N
c-2,c-17,c-5,5,B6,JFK,ROC,264,Y
c-7,c-18,c-2,1916,AA,DFW,SNA,1205,Y
c-2,c-20,c-7,636,DL,PHX,ATL,1587,N
c-9,c-26,c-1,1853,OH,BNA,CVG,230,N
c-6,c-11,c-6,934,FL,ATL,SFO,2139,Y
c-9,c-16,c-5,1635,OH,IAD,CVG,388,N
c-6,c-1,c-3,2201,HP,PHX,JFK,2153,N
c-8,c-8,c-2,1335,B6,EWR,FLL,1065,N
c-6,c-5,c-7,1119,OH,SAV,CVG,515,N
c-11,c-3,c-4,1508,US,LGA,FLL,1076,N
c-12,c-7,c-3,755,XE,IAH,CMH,986,N
c-8,c-31,c-3,2000,OO,DEN,BOI,649,N
c-11,c-13,c-7,755,WN,ISP,LAS,2283,N
c-7,c-21,c-4,1635,WN,ABQ,SAN,628,N
c-12,c-7,c-4,1740,YV,DRO,PHX,351,N
c-10,c-16,c-7,630,DL,ORF,ATL,516,N
c-3,c-12,c-7,942,US,LGA,CLT,544,N
c-2,c-26,c-6,1109,CO,IAH,GUC,886,N
c-5,c-16,c-2,1606,US,SFO,LAS,414,N
c-2,c-14,c-2,1821,AS,OAK,PDX,543,N
c-1,c-4,c-2,1127,NW,MSP,ORD,334,Y
c-5,c-9,c-1,706,US,DTW,CLT,500,N
c-7,c-11,c-2,721,CO,IAH,DEN,861,N
c-11,c-25,c-6,948,UA,ORD,LAS,1515,N
c-10,c-13,c-5,1909,CO,SAT,IAH,191,N
c-6,c-15,c-3,1815,EV,ATL,EYW,646,Y
c-6,c-12,c-7,1246,F9,DEN,SEA,1024,Y
c-9,c-30,c-6,1520,XE,OKC,IAH,395,N
c-9,c-4,c-1,836,MQ,ORD,MEM,491,N
c-5,c-27,c-6,639,YV,AUS,ORD,978,N
c-12,c-23,c-6,1651,MQ,DFW,CLL,164,N
c-7,c-25,c-2,715,UA,ORD,SFO,1846,Y
c-8,c-16,c-3,1454,MQ,RDU,DCA,227,N
c-5,c-4,c-4,806,AS,SEA,JNU,909,N
c-1,c-30,c-7,626,AA,SMF,DFW,1431,N
c-4,c-16,c-6,1511,AS,FAI,ANC,261,N
c-12,c-30,c-6,1050,OH,BWI,BOS,370,N
c-9,c-2,c-5,1950,AA,ORD,LAS,1515,Y
c-10,c-11,c-2,1520,UA,SEA,ORD,1721,N
c-6,c-16,c-5,2002,AA,DFW,TPA,929,Y
c-10,c-21,c-6,1713,EV,BOI,SLC,291,N
c-8,c-26,c-6,1908,OO,SFO,PSP,421,N
c-1,c-10,c-2,1937,MQ,DFW,GGG,140,N
c-6,c-2,c-5,1213,NW,DTW,MCI,629,N
c-8,c-29,c-2,1540,YV,CHS,CLT,168,N
c-8,c-16,c-2,1200,WN,BNA,SEA,1977,N
c-5,c-4,c-4,1217,WN,DAL,HOU,239,Y
c-6,c-30,c-4,1906,MQ,DFW,SBA,1315,N
c-6,c-4,c-6,1521,US,DCA,PWM,482,N
c-1,c-23,c-1,2100,WN,DAL,STL,546,N
c-7,c-15,c-6,911,UA,DEN,BOI,649,Y
c-1,c-17,c-1,1720,XE,CLE,MKE,328,Y
c-12,c-19,c-1,856,OO,DEN,MTJ,197,N
c-7,c-24,c-1,604,AA,IAD,MIA,921,N
c-10,c-5,c-3,1105,EV,ATL,HSV,151,N
c-4,c-24,c-1,1146,FL,MCO,MDW,989,N
c-6,c-6,c-1,1432,OO,TUL,ORD,585,N
c-3,c-27,c-7,1910,UA,MSP,ORD,334,N
c-2,c-6,c-1,2112,UA,ORD,CLE,316,N
c-6,c-18,c-6,1651,WN,LAS,BUR,223,N
c-8,c-15,c-1,604,HP,DFW,PHX,868,N
c-12,c-17,c-6,639,MQ,CVG,ORD,264,N
c-8,c-18,c-4,554,NW,GRB,DTW,288,N
c-5,c-3,c-3,558,B6,ROC,JFK,264,N
c-6,c-3,c-5,1851,FL,IND,ATL,432,Y
c-10,c-23,c-1,1620,DL,LGA,ATL,761,Y
c-10,c-6,c-5,1329,US,PHX,SAN,304,N
c-9,c-1,c-4,1427,NW,MSP,OMA,282,N
c-2,c-26,c-7,1728,MQ,CRP,DFW,354,N
c-6,c-7,c-3,1952,FL,IND,ATL,432,N
c-5,c-15,c-1,2157,US,PHX,LAX,370,N
