"Music","Slow songs or fast songs","Dance","Folk","Country","Classical music","Musical","Pop","Rock","Metal or Hardrock","Punk","Hiphop, Rap","Reggae, Ska","Swing, Jazz","Rock n roll","Alternative","Latino","Techno, Trance","Opera","Movies","Horror","Thriller","Comedy","Romantic","Sci-fi","War","Fantasy/Fairy tales","Animated","Documentary","Western","Action","History","Psychology","Politics","Mathematics","Physics","Internet","PC","Economy Management","Biology","Chemistry","Reading","Geography","Foreign languages","Medicine","Law","Cars","Art exhibitions","Religion","Countryside, outdoors","Dancing","Musical instruments","Writing","Passive sport","Active sport","Gardening","Celebrities","Shopping","Science and technology","Theatre","Fun with friends","Adrenaline sports","Pets","Flying","Storm","Darkness","Heights","Spiders","Snakes","Rats","Ageing","Dangerous dogs","Fear of public speaking","Smoking","Alcohol","Healthy eating","Daily events","Prioritising workload","Writing notes","Workaholism","Thinking ahead","Final judgement","Reliability","Keeping promises","Loss of interest","Friends versus money","Funniness","Fake","Criminal damage","Decision making","Elections","Self-criticism","Judgment calls","Hypochondria","Empathy","Eating to survive","Giving","Compassion to animals","Borrowed stuff","Loneliness","Cheating in school","Health","Changing the past","God","Dreams","Charity","Number of friends","Punctuality","Lying","Waiting","New environment","Mood swings","Appearence and gestures","Socializing","Achievements","Responding to a serious letter","Children","Assertiveness","Getting angry","Knowing the right people","Public speaking","Unpopularity","Life struggles","Happiness in life","Energy levels","Small - big dogs","Personality","Finding lost valuables","Getting up","Interests or hobbies","Parents' advice","Questionnaires or polls","Internet usage","Finances","Shopping centres","Branded clothing","Entertainment spending","Spending on looks","Spending on gadgets","Spending on healthy eating","Age","Height","Weight","Number of siblings","Gender","Left - right handed","Education","Only child","Village - town","House - block of flats"
5,4,2,1,1,3,4,4,5,1,1,4,4,5,5,5,4,1,2,5,1,4,5,5,2,4,5,5,5,2,5,5,3,4,4,2,5,3,5,2,1,5,3,5,3,4,4,5,2,2,1,4,1,5,2,5,4,5,3,5,5,1,1,1,1,2,2,1,5,3,5,4,2,"tried smoking","social drinker",4,5,3,4,3,5,4,5,4,5,4,3,2,1,2,4,5,4,1,3,2,4,2,5,2,4,3,3,4,4,1,4,"i am often running late","only to avoid hurting someone",2,4,4,5,4,4,4,4,3,3,5,4,4,2,4,3,4,4,4,2,2,4,2,"few hours a day",4,5,4,4,4,2,5,18,165,48,0,"female","right handed","secondary school","yes","city","block of flats"
5,3,2,2,1,4,5,3,5,5,4,1,1,3,4,5,4,1,5,4,1,1,4,4,1,4,4,4,5,1,5,5,4,3,5,,3,3,4,2,5,5,3,3,1,4,4,2,1,4,1,2,5,2,5,1,2,3,3,4,4,5,5,1,1,1,3,1,1,1,2,1,3,"former smoker","social drinker",4,4,4,4,5,4,1,4,5,5,2,3,3,5,2,5,4,4,2,5,4,5,4,5,4,4,4,2,5,3,4,4,"i am often early","only to avoid hurting someone",2,4,4,4,2,2,1,4,4,3,4,4,3,4,4,4,4,3,2,2,4,4,3,"few hours a day",4,2,3,2,3,1,4,23,174,69,1,"female","right handed","college/bachelor degree","no","village","house/bungalow"
5,4,4,2,1,1,1,4,3,2,4,3,3,2,4,2,3,3,2,4,2,3,4,3,2,4,2,3,4,2,3,4,2,2,3,2,3,2,2,3,3,4,2,3,3,2,4,2,3,4,2,3,2,4,4,2,3,3,4,3,2,3,4,4,3,2,4,,5,1,3,3,2,"former smoker","social drinker",3,2,4,3,1,4,3,2,4,2,2,4,2,3,4,3,2,4,3,4,2,3,4,2,3,2,2,4,3,2,3,3,"i am often early","only to avoid hurting someone",2,3,2,4,3,3,2,4,2,3,2,4,3,2,3,4,2,3,4,2,3,4,2,"less than an hour a day",4,3,2,3,4,3,2,22,162,55,1,"female","right handed","secondary school","yes","village","house/bungalow"
5,3,4,4,2,4,3,3,4,1,3,1,2,4,4,4,2,3,4,5,2,3,2,2,2,2,3,4,4,3,4,4,4,3,3,1,3,2,2,3,2,5,3,5,2,1,1,5,3,4,4,4,3,1,4,3,1,2,3,5,4,4,2,3,2,3,3,5,1,2,5,2,3,"former smoker","drink a lot",3,3,3,5,3,4,1,3,5,1,3,3,2,1,3,5,3,3,4,3,2,2,3,3,4,5,3,1,4,3,3,2,"i am often running late","sometimes",3,3,4,3,3,4,3,2,3,3,3,2,3,3,5,3,4,3,3,5,4,3,2,"few hours a day",4,4,1,2,3,2,3,21,164,52,1,"female","right handed","secondary school","yes","city","block of flats"
5,4,2,3,1,5,3,3,5,4,4,2,3,4,5,5,5,2,4,5,1,4,3,2,4,4,4,3,3,3,2,5,4,4,3,2,3,1,2,2,3,5,5,5,3,4,2,4,4,4,5,2,5,3,4,5,2,4,3,5,4,4,3,1,1,4,3,1,1,1,4,1,4,"current smoker","drink a lot",3,4,1,1,2,1,1,3,4,4,5,4,2,5,2,5,4,5,5,5,2,2,5,2,5,2,1,5,1,2,4,2,"i am often running late","sometimes",1,1,5,4,1,2,5,5,5,5,1,4,5,5,2,2,5,3,4,5,4,2,2,"few hours a day",1,1,1,3,2,2,4,20,171,57,1,"female","right handed","secondary school","no","city","block of flats"
4,4,5,2,3,1,3,4,4,3,1,4,2,2,3,3,3,4,1,5,4,4,5,4,4,3,4,5,2,3,2,1,2,2,2,1,5,2,4,2,2,4,3,4,1,2,3,3,3,2,1,1,1,3,1,1,5,4,2,3,5,1,5,2,2,4,4,4,3,3,1,2,4,"former smoker","social drinker",3,3,2,1,2,3,3,3,4,2,4,3,2,2,3,1,3,4,2,4,4,2,4,3,3,4,3,4,5,3,1,3,"i am often running late","everytime it suits me",3,3,2,3,3,3,3,4,4,3,3,4,3,3,4,3,3,3,3,2,1,4,4,"few hours a day",5,4,3,3,3,2,3,18,170,65,1,"female","right handed","primary school","no","city","house/bungalow"
4,3,2,2,1,3,1,3,5,4,4,1,3,3,5,4,1,1,1,5,1,4,4,2,2,3,1,1,1,2,3,4,2,5,1,1,5,5,1,1,1,4,3,2,1,4,4,2,1,2,1,1,1,3,2,1,2,1,3,2,3,1,4,1,1,1,4,1,3,1,1,2,3,"tried smoking","social drinker",1,5,1,1,1,3,1,1,1,1,5,3,2,2,3,5,3,3,1,2,1,1,4,5,4,4,2,2,1,3,1,1,"i am often early","sometimes",2,3,2,2,2,2,3,1,5,2,1,3,5,2,3,1,3,4,5,5,2,3,1,"few hours a day",1,1,3,3,1,4,4,21,175,55,1,"male","right handed","secondary school","no","city","block of flats"
5,4,2,2,2,3,2,2,5,4,4,2,2,2,4,4,2,3,2,5,3,4,4,3,3,4,1,2,3,4,4,3,2,3,3,2,5,4,4,2,2,1,3,4,1,1,4,3,1,2,1,1,1,3,4,1,3,3,3,2,4,2,3,3,1,1,2,1,1,1,1,2,2,"current smoker","social drinker",2,3,2,2,2,3,1,3,3,3,2,3,4,4,2,4,3,4,2,2,3,2,2,2,2,5,2,2,1,3,1,3,"i am always on time","everytime it suits me",3,3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,1,4,3,2,1,"few hours a day",2,3,5,3,3,3,3,20,185,80,1,"male","right handed","college/bachelor degree","no","village","house/bungalow"
4,3,2,2,1,2,4,4,5,5,5,3,4,,,2,4,1,3,5,3,3,4,2,1,4,4,3,2,1,,5,4,3,2,2,4,2,2,3,3,4,3,3,1,2,1,5,3,4,2,1,1,3,3,1,1,3,3,4,5,3,4,3,1,2,3,1,2,3,1,5,3,"tried smoking","social drinker",4,3,3,4,4,4,3,4,4,1,5,,1,1,1,3,5,5,2,4,1,4,5,5,4,5,4,4,4,3,1,3,"i am often early","sometimes",2,5,5,3,3,1,4,5,5,3,3,4,4,2,4,4,4,3,3,3,4,3,3,"most of the day",4,4,3,3,3,3,4,21,159,52,1,"female","right handed","secondary school","no","village","house/bungalow"
5,1,3,2,1,3,1,3,4,4,3,3,3,3,3,5,5,1,2,5,5,3,4,5,3,3,5,4,4,2,3,5,5,3,2,1,2,1,2,1,5,5,2,4,2,5,1,5,2,2,5,5,4,5,5,3,2,5,1,5,5,3,1,1,1,2,1,2,2,2,1,3,1,"former smoker","drink a lot",2,5,3,5,2,4,3,3,3,2,4,5,2,5,2,5,3,5,3,5,2,5,3,3,3,5,3,4,5,3,2,3,"i am always on time","only to avoid hurting someone",3,5,3,3,3,3,1,5,5,4,3,1,5,5,3,4,4,3,5,2,5,4,2,"few hours a day",2,3,5,4,4,3,3,21,165,50,1,"female","left handed","secondary school","no","city","block of flats"
4,4,3,3,3,3,5,3,4,3,3,2,3,3,5,1,3,1,3,3,5,3,4,2,2,3,3,3,3,1,3,3,5,2,1,1,3,1,1,2,,4,1,3,1,1,1,2,2,2,1,1,1,1,1,1,3,3,1,3,5,1,1,2,1,1,3,3,2,2,4,3,4,"tried smoking","social drinker",2,3,2,3,2,4,3,4,3,2,4,3,2,1,3,3,3,,1,5,1,3,3,2,1,3,2,2,3,4,2,3,"i am always on time","sometimes",3,3,2,4,3,3,4,3,3,2,3,5,3,4,4,3,3,4,2,5,3,3,2,"few hours a day",3,3,2,4,3,2,3,20,165,54,2,"female","right handed","secondary school","no","city","block of flats"
5,3,4,2,2,1,1,4,3,2,3,4,2,3,2,3,2,3,2,4,3,2,3,3,3,2,3,3,1,2,3,2,2,2,3,3,5,4,1,2,1,2,3,2,3,2,4,3,2,3,2,4,3,4,5,1,2,3,2,1,5,3,4,1,3,3,4,2,3,2,3,2,3,"never smoked","never",4,4,2,3,2,4,3,2,3,4,2,3,2,1,3,2,4,2,2,,3,4,2,3,2,3,4,3,2,4,3,4,"i am often early","sometimes",2,4,3,2,3,4,3,2,4,3,2,3,2,2,4,3,2,4,3,4,2,1,1,"few hours a day",4,2,3,2,4,4,3,17,185,84,0,"male","right handed","primary school","yes","city","block of flats"
5,3,5,1,1,3,2,5,3,1,1,4,3,2,1,1,2,4,3,5,3,4,5,5,1,2,3,3,5,1,5,2,5,5,3,4,5,5,5,5,2,2,5,5,3,4,5,2,1,4,1,1,1,5,1,1,3,5,5,2,5,5,5,1,1,3,1,5,5,2,1,1,3,"current smoker","social drinker",4,5,3,5,5,5,1,5,5,2,4,5,2,5,3,5,5,5,1,3,2,5,5,5,3,2,5,3,1,4,4,3,"i am often early","sometimes",1,1,2,5,4,5,5,4,5,3,5,3,1,3,4,4,1,4,2,5,3,3,1,"few hours a day",3,5,5,3,5,5,5,20,175,67,1,"female","right handed","secondary school","no","city","block of flats"
5,4,2,2,1,5,2,4,4,2,5,3,1,4,5,5,2,3,3,5,4,4,5,3,2,3,5,5,4,2,2,3,2,2,1,2,5,4,1,4,2,5,2,5,3,1,1,5,1,3,3,3,2,1,2,3,4,4,3,3,5,1,3,3,2,2,5,4,3,1,4,3,4,"tried smoking","drink a lot",3,3,2,2,5,4,1,4,2,1,2,4,3,5,5,3,3,4,4,3,1,3,5,3,4,4,5,3,1,4,1,3,"i am often running late","sometimes",3,3,4,4,2,3,4,4,3,3,4,3,5,5,4,3,4,3,3,5,2,4,1,"few hours a day",2,1,3,3,3,2,4,23,163,59,3,"female","right handed","college/bachelor degree","no","city","block of flats"
5,3,3,1,1,1,1,3,2,1,1,2,2,1,1,1,1,1,1,5,3,5,5,2,1,5,5,5,4,1,1,3,4,2,1,1,3,1,2,4,2,1,3,5,2,1,2,5,1,4,2,1,1,2,5,1,3,4,3,3,5,2,5,1,1,1,4,1,2,1,2,2,2,"tried smoking","social drinker",3,4,2,2,2,3,2,4,3,1,5,3,2,1,3,5,5,2,2,1,1,3,5,3,1,4,1,1,1,4,3,3,"i am often running late","only to avoid hurting someone",4,3,3,3,5,2,4,5,3,3,3,4,5,3,4,3,2,3,4,5,3,4,3,"few hours a day",4,5,5,3,4,1,5,19,155,50,0,"female","right handed","secondary school","yes","city","block of flats"
5,3,4,3,3,2,4,3,2,1,1,3,,4,3,2,5,2,3,5,4,4,5,5,2,2,4,4,2,1,1,3,4,1,1,1,3,3,1,2,1,5,1,4,2,1,2,,1,3,5,2,,5,4,3,5,5,2,5,5,1,5,3,1,2,4,4,4,4,2,4,2,"tried smoking","social drinker",3,4,4,5,4,5,5,4,4,3,3,3,1,2,5,5,4,5,3,5,2,1,5,5,2,5,3,1,4,4,1,4,"i am often running late","sometimes",2,4,2,5,3,2,2,5,3,4,4,5,3,5,4,4,1,3,3,5,5,5,4,"few hours a day",5,5,3,2,4,2,2,20,170,63,0,"female","right handed","secondary school","no","city","block of flats"
5,3,3,2,2,2,2,2,4,3,3,1,2,2,2,5,2,1,2,5,4,4,4,2,2,2,3,3,5,1,5,2,1,3,3,1,5,5,3,1,1,2,2,3,1,1,5,2,3,4,1,1,1,4,4,1,1,2,5,3,4,2,1,3,1,1,2,1,4,2,5,2,3,"never smoked","never",1,4,4,3,3,3,3,4,4,1,4,3,1,1,3,4,3,4,1,4,2,2,4,5,2,2,3,1,5,4,1,4,"i am always on time","only to avoid hurting someone",4,3,3,3,2,2,3,3,5,2,4,4,5,1,4,4,3,3,3,3,4,3,2,"few hours a day",4,2,3,2,3,2,4,22,183,70,1,"male","right handed","secondary school","no","city","block of flats"
5,3,5,1,1,1,1,5,3,1,2,4,4,1,2,3,1,3,1,5,2,3,5,5,4,4,5,5,3,1,4,1,5,1,1,1,4,2,1,5,2,1,5,4,3,2,5,3,3,3,4,1,1,3,5,2,3,4,2,4,4,1,5,1,1,5,2,1,1,1,5,1,4,"tried smoking","social drinker",3,3,1,1,1,5,3,3,5,4,4,1,1,5,5,1,5,4,1,5,1,3,5,5,3,5,4,4,4,3,2,3,"i am always on time","sometimes",3,5,5,5,4,2,1,5,3,5,4,5,4,5,3,5,3,3,3,5,1,4,5,"few hours a day",4,5,3,3,4,4,3,19,163,56,1,"female","right handed","secondary school","no","city","house/bungalow"
5,3,4,2,2,5,3,4,3,2,2,4,4,2,4,3,4,3,3,5,5,4,5,5,3,2,5,5,5,2,3,3,2,2,1,1,4,2,1,5,5,4,2,4,3,2,1,3,2,4,2,3,1,3,1,2,4,4,2,3,5,1,5,4,1,2,2,5,5,1,2,1,5,"never smoked","social drinker",2,2,2,2,3,3,3,5,5,3,4,2,1,3,5,5,3,4,1,3,4,2,5,5,3,2,3,4,4,3,2,2,"i am often early","sometimes",2,3,2,3,2,3,1,4,2,3,2,5,1,4,4,3,2,3,2,3,2,2,4,"few hours a day",4,2,1,1,2,2,1,19,153,44,0,"female","right handed","secondary school","yes","city","block of flats"
3,2,3,5,1,4,2,4,2,3,4,2,5,2,3,5,3,3,3,3,2,4,1,4,4,4,4,4,3,3,3,4,3,3,3,3,3,,,2,3,,5,1,3,4,1,4,2,3,4,4,4,2,4,3,4,4,4,,,3,3,3,5,3,4,2,4,2,1,3,3,"tried smoking","never",3,4,5,5,5,5,1,4,5,4,3,1,2,2,4,5,4,3,1,3,1,4,5,5,1,2,2,3,1,4,2,3,"i am always on time","sometimes",5,5,1,3,3,3,3,5,4,,4,3,3,,4,5,2,4,3,2,3,3,3,"few hours a day",3,3,4,3,3,2,5,27,173,58,1,"female","right handed","college/bachelor degree","yes","city","house/bungalow"
5,3,3,2,1,2,3,3,2,2,3,5,3,1,1,1,3,3,2,5,3,2,5,5,2,3,5,5,3,2,3,3,2,2,1,2,5,4,3,2,1,1,3,3,3,2,4,3,3,4,2,4,1,3,1,1,3,5,3,2,5,2,1,3,3,3,4,5,5,5,3,5,4,"former smoker","social drinker",4,3,2,3,2,2,3,4,3,1,4,4,2,5,4,1,3,5,3,5,2,5,2,4,5,4,4,3,4,3,2,2,"i am always on time","only to avoid hurting someone",3,4,5,4,3,3,2,4,3,4,3,4,4,5,3,3,3,3,4,3,4,3,3,"few hours a day",3,5,2,2,3,2,4,18,165,45,5,"female","left handed","primary school","no","city","block of flats"
5,3,4,2,2,1,3,4,3,4,3,2,3,2,3,1,2,2,3,5,4,4,3,4,4,5,5,4,3,4,5,1,2,3,2,1,4,5,2,2,2,2,3,4,2,2,3,3,1,2,1,1,1,4,5,1,3,2,3,2,4,2,3,3,4,2,2,1,1,2,1,3,2,"current smoker","social drinker",4,2,3,2,4,2,3,2,4,2,2,3,3,2,4,5,3,2,4,3,4,1,3,2,4,3,4,2,4,3,4,4,"i am often running late","only to avoid hurting someone",2,3,2,4,3,2,4,4,2,3,4,3,2,3,4,5,2,4,4,2,3,4,1,"most of the day",4,3,2,3,4,3,2,18,178,80,2,"male","right handed","secondary school","no","city","house/bungalow"
5,3,4,2,2,1,3,5,3,2,1,4,3,2,2,1,3,4,2,5,1,1,5,4,3,1,5,4,2,1,3,1,1,2,3,1,5,5,2,4,5,2,1,3,3,2,3,3,1,5,3,1,1,5,3,4,4,4,3,2,5,3,2,4,5,5,5,5,2,1,1,1,3,"tried smoking","social drinker",3,4,2,4,2,4,5,4,5,1,5,3,1,1,3,5,5,5,2,5,4,4,2,5,2,5,4,3,2,3,3,5,"i am often early","sometimes",4,2,2,4,3,3,4,3,4,4,4,3,4,3,4,5,1,4,3,5,5,4,3,"few hours a day",5,3,4,5,4,4,4,20,155,45,1,"female","right handed","secondary school","no","city","block of flats"
5,3,2,2,3,5,4,3,4,2,3,1,4,5,5,4,3,1,2,5,3,4,4,4,4,4,4,4,4,2,2,4,1,4,2,1,4,1,4,2,2,4,4,4,3,3,1,2,2,2,2,4,2,4,2,3,3,5,5,5,5,3,5,1,2,2,1,5,5,5,3,4,2,"current smoker","drink a lot",3,5,2,2,2,2,4,3,3,4,5,4,1,3,3,1,4,4,2,5,4,4,5,5,4,4,4,4,4,3,3,3,"i am often running late","sometimes",3,4,4,4,4,3,4,3,3,3,3,3,5,4,3,4,4,3,4,5,2,3,3,"few hours a day",3,4,4,4,4,4,4,17,170,50,3,"female","right handed","secondary school","no","city","house/bungalow"
5,3,3,2,2,2,3,3,4,5,4,2,2,2,2,3,3,4,1,5,5,5,3,2,3,2,3,2,2,2,4,2,5,2,2,2,5,2,3,2,2,4,2,5,2,2,3,2,1,2,1,1,1,1,2,1,1,1,2,2,5,1,4,2,1,4,2,4,1,1,3,4,4,"tried smoking","social drinker",2,2,1,4,4,4,2,3,4,4,4,4,4,1,4,1,5,2,3,4,1,2,5,4,2,5,2,5,3,3,1,3,"i am always on time","sometimes",4,4,4,4,4,4,3,2,2,2,5,5,5,3,3,3,4,2,4,5,2,3,3,"few hours a day",2,2,2,2,2,4,4,19,163,54,0,,"right handed","primary school","yes","city","block of flats"
5,3,3,1,1,1,2,5,2,1,1,2,1,1,1,1,3,1,1,5,1,1,5,5,2,2,5,3,2,1,2,3,1,1,1,1,5,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,,3,1,2,5,1,1,5,1,5,2,1,2,2,5,5,3,5,2,2,"tried smoking","social drinker",3,1,1,2,1,3,1,2,5,5,5,3,3,1,1,1,3,3,1,1,5,5,5,1,3,3,5,3,1,3,1,3,"i am often running late","sometimes",2,3,5,5,3,4,3,5,5,5,1,3,3,5,3,5,3,3,3,5,5,3,3,"few hours a day",3,5,3,3,3,1,2,16,164,60,1,"female","right handed","secondary school","no","city","block of flats"
4,3,2,3,2,3,1,4,3,4,4,2,3,4,3,2,3,3,2,4,2,3,4,4,3,3,4,3,3,3,4,2,2,1,2,1,3,2,2,1,3,1,2,4,2,1,2,2,2,3,3,3,2,3,3,2,3,4,3,3,4,2,2,3,2,4,3,5,4,4,2,3,2,"tried smoking","social drinker",2,2,3,2,4,4,2,3,2,4,5,3,2,3,2,4,3,4,3,5,2,4,3,5,4,2,4,3,5,4,2,4,"i am often early","never",4,2,4,3,3,4,2,4,2,3,4,2,4,3,4,3,4,2,3,2,4,3,2,"few hours a day",2,4,3,2,1,3,2,21,171,66,0,"female","right handed","secondary school","yes","city","block of flats"
5,3,4,1,1,5,4,5,5,4,5,4,5,5,5,5,5,2,5,5,1,3,5,5,4,2,4,5,3,5,5,3,5,1,5,4,5,3,2,4,2,5,5,4,3,2,3,3,3,2,2,5,1,5,2,1,1,3,3,4,5,4,5,1,3,4,2,3,5,4,4,3,4,"never smoked","social drinker",3,3,2,4,1,2,3,4,5,2,4,2,1,1,3,4,2,5,4,4,2,1,4,5,5,4,4,1,3,4,2,1,"i am often running late","sometimes",2,4,4,2,3,1,2,5,3,4,4,3,5,5,4,3,3,2,2,5,5,2,4,"few hours a day",5,2,2,4,2,3,5,18,167,62,4,"female","right handed","primary school","yes","village","house/bungalow"
5,3,2,5,1,5,1,4,5,2,4,4,1,3,5,5,1,5,3,5,1,5,4,2,5,1,5,4,5,1,5,4,4,3,5,3,4,3,2,4,3,5,5,5,2,1,1,5,4,5,1,1,1,3,1,1,4,5,4,4,3,1,5,3,2,4,5,3,2,4,5,5,3,"former smoker","social drinker",3,3,1,2,5,5,1,5,3,5,2,4,4,2,4,3,5,5,5,3,1,5,5,5,5,5,5,5,1,3,3,1,"i am often running late","everytime it suits me",2,4,5,5,5,3,5,3,4,5,4,1,1,5,3,1,3,2,1,5,5,5,3,"few hours a day",1,5,4,2,5,3,2,19,166,63,0,"female","right handed","secondary school","yes","city","house/bungalow"
4,3,4,1,4,5,3,4,4,1,2,1,2,3,4,3,4,4,2,5,4,2,5,5,4,1,3,5,4,2,1,2,5,2,3,4,4,1,5,5,2,,5,5,2,1,1,4,1,5,3,3,1,4,4,1,2,2,3,1,4,4,4,4,1,1,3,5,1,2,3,1,2,"never smoked","never",3,2,4,3,4,4,2,4,4,2,5,2,2,1,4,5,1,5,2,5,2,5,5,5,2,2,2,2,1,3,3,3,"i am always on time","only to avoid hurting someone",1,2,4,3,2,3,3,4,4,2,2,4,4,4,4,4,4,3,4,2,4,4,2,"few hours a day",3,1,3,3,2,2,5,20,,47,0,"female","right handed","secondary school","yes","city","block of flats"
5,3,2,1,1,3,3,3,3,1,1,4,,5,2,2,1,5,1,,4,2,5,3,5,5,4,3,5,4,5,4,3,2,3,3,5,5,1,2,1,2,1,3,1,1,1,2,4,5,1,5,1,5,1,1,1,3,2,2,5,3,4,1,3,4,5,3,5,1,5,3,4,"tried smoking","never",1,3,2,1,1,3,5,1,1,4,4,5,2,5,2,1,2,4,2,4,2,2,3,2,2,5,4,5,4,2,1,4,"i am often running late","sometimes",2,4,4,4,1,5,3,3,4,3,2,2,4,4,4,4,4,3,2,5,3,4,3,"few hours a day",2,5,5,4,4,4,4,16,172,59,4,"male","right handed","primary school","no","city","block of flats"
5,3,3,2,1,2,2,4,4,3,3,4,5,4,4,4,3,1,1,5,1,2,3,4,2,3,3,3,2,1,4,2,4,5,2,1,5,,2,2,1,5,2,5,3,2,1,5,3,3,1,5,3,4,2,2,4,5,3,3,5,2,2,5,2,2,1,2,4,4,5,3,2,"current smoker",,3,5,1,2,2,4,3,3,2,5,3,2,2,5,4,1,3,5,1,5,1,1,2,2,5,5,3,2,5,3,1,3,"i am often running late","everytime it suits me",2,2,3,4,5,3,1,2,5,4,5,4,5,2,3,4,3,2,3,5,1,1,2,"few hours a day",1,4,5,4,4,2,2,18,172,55,3,"female","right handed","primary school","no","village","house/bungalow"
5,2,5,3,2,4,1,4,2,1,2,1,3,5,3,3,3,5,2,5,5,4,5,3,3,4,4,2,3,4,4,4,3,4,1,1,5,2,1,1,2,3,5,5,1,2,1,1,2,3,1,1,3,4,5,2,5,4,1,3,4,5,5,1,1,1,3,1,1,1,4,4,5,"tried smoking","drink a lot",1,5,1,4,1,3,1,2,5,5,3,3,3,4,2,5,5,5,,4,4,1,4,4,5,5,5,5,4,3,2,3,"i am often early","only to avoid hurting someone",2,1,5,4,2,4,3,3,2,5,4,5,1,5,3,2,3,3,1,1,3,3,3,"most of the day",4,4,3,2,2,2,4,24,175,71,0,"male","right handed","college/bachelor degree","yes","village","house/bungalow"
4,3,3,2,1,5,2,3,,1,4,4,4,4,3,3,3,2,2,5,5,4,5,4,2,3,3,5,4,2,3,3,2,3,4,3,4,2,2,3,1,4,3,3,2,5,5,2,2,4,2,1,1,4,2,1,3,5,2,4,5,4,5,2,2,2,1,2,2,1,1,2,1,"current smoker","social drinker",3,5,3,3,3,3,3,4,4,3,5,4,2,2,3,5,4,3,1,5,4,3,5,4,2,4,3,1,2,3,2,3,"i am often early","only to avoid hurting someone",3,2,3,3,2,3,4,4,5,2,3,1,3,4,4,4,4,3,3,5,3,3,3,"less than an hour a day",2,3,3,3,3,4,3,22,182,83,2,"female","right handed","secondary school","no","city","block of flats"
5,4,3,3,2,4,3,5,4,1,1,2,1,3,3,2,3,2,3,5,4,4,5,4,5,4,5,5,3,1,5,4,2,3,2,3,3,1,2,3,1,3,5,2,3,2,4,3,1,5,2,2,2,4,5,2,3,5,4,5,5,3,5,1,1,2,2,5,3,2,1,2,4,"never smoked","social drinker",3,3,3,5,2,3,2,4,4,3,4,3,2,1,2,5,3,2,2,4,2,2,5,4,2,5,3,2,1,4,2,3,"i am often running late","sometimes",3,3,5,3,3,3,3,3,2,3,3,5,3,4,4,4,3,3,1,5,4,4,3,"few hours a day",3,4,3,3,4,2,3,19,162,47,1,"female","right handed","secondary school","no","village","house/bungalow"
5,2,5,2,3,3,3,4,4,4,4,5,4,2,4,3,4,1,3,3,4,4,4,2,5,5,3,5,2,4,5,4,2,3,5,5,5,5,4,1,1,1,1,4,1,3,3,1,2,5,1,1,1,5,3,3,1,1,5,2,5,5,5,1,1,3,2,1,1,1,1,1,1,"current smoker","drink a lot",3,2,4,2,3,5,5,4,3,3,1,3,5,5,5,5,4,3,3,1,1,1,5,3,1,2,3,1,5,2,1,5,"i am often early","everytime it suits me",1,3,3,3,5,3,,1,,3,5,3,1,1,5,3,5,3,1,2,3,3,1,"few hours a day",1,1,4,4,1,5,3,22,180,70,1,"male","right handed","secondary school","no","city","block of flats"
5,5,2,1,2,4,3,3,5,5,5,2,1,4,5,4,2,2,3,5,1,4,4,3,5,5,5,5,3,3,5,3,2,1,1,1,5,5,3,2,2,3,2,5,3,3,5,2,1,3,1,5,1,,3,1,3,2,5,1,5,1,1,3,1,1,2,4,3,3,5,5,3,"tried smoking","social drinker",3,3,1,1,1,3,2,3,5,4,4,3,4,5,3,3,2,3,3,2,4,3,3,4,4,3,5,5,1,3,3,3,"i am often early","only to avoid hurting someone",3,3,4,5,4,4,5,4,4,4,4,4,3,3,3,3,4,4,3,4,4,3,3,"few hours a day",1,3,3,3,4,3,3,22,193,100,0,"male","right handed","secondary school","yes","city","house/bungalow"
5,3,3,1,1,2,1,3,3,3,2,4,3,2,1,2,1,1,1,4,2,2,3,4,3,3,4,4,2,1,3,2,1,1,1,1,3,2,2,2,2,2,2,3,2,2,1,3,1,2,3,4,2,3,3,2,3,4,2,3,5,1,3,2,1,2,3,3,4,3,3,4,3,"tried smoking","social drinker",3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,4,3,3,5,3,3,1,3,"i am often early","only to avoid hurting someone",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,"few hours a day",3,3,3,3,3,3,3,16,180,55,1,"female","right handed","secondary school","yes","village","house/bungalow"
5,3,4,3,2,3,4,4,3,1,1,2,3,2,3,2,4,2,2,5,4,3,5,5,4,2,5,5,4,3,3,4,2,2,5,4,3,3,1,5,5,4,3,4,5,1,2,3,1,4,5,1,1,1,4,2,3,4,4,5,5,5,5,4,3,1,2,4,4,4,3,4,2,"tried smoking","social drinker",3,3,3,1,2,4,4,5,4,5,5,2,2,1,5,1,4,3,1,5,1,5,5,4,2,3,5,3,4,3,1,4,"i am often early","sometimes",2,4,4,,3,1,3,5,5,4,5,3,5,5,4,4,2,4,5,1,4,4,1,"few hours a day",4,4,3,3,3,2,4,18,170,75,1,"female","right handed","secondary school","no","village","house/bungalow"
